Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
HR,Female,24,Engineer,2018-04-06 08:03:05.556036,6,Bachelor,3,7800.0,53,24,25,13,75,2,0,1,4.08
HR,Male,50,Analyst,2022-09-03 08:03:05.556036,2,PhD,4,5600.0,38,31,22,5,75,5,7,2,4.09
HR,Female,22,Manager,2021-02-06 08:03:05.556036,3,Master,1,6600.0,38,32,24,4,75,12,53,0,2.12
HR,Male,29,Technician,2022-06-06 08:03:05.556036,2,Bachelor,3,4550.0,37,32,14,6,75,4,40,2,2.1
HR,Male,32,Developer,2022-03-02 08:03:05.556036,2,Bachelor,3,6500.0,45,9,19,4,25,7,15,2,4.17
HR,Female,58,Developer,2023-05-13 08:03:05.556036,1,Master,1,5500.0,40,44,10,1,0,3,50,0,1.06
HR,Female,60,Developer,2016-04-26 08:03:05.556036,8,Bachelor,2,6000.0,50,25,9,8,75,17,94,2,2.4
HR,Male,51,Manager,2024-02-24 08:03:05.556036,0,High School,4,8400.0,55,20,3,6,25,17,6,1,1.71
HR,Male,48,Engineer,2023-05-03 08:03:05.556036,1,High School,5,9000.0,59,10,2,7,100,12,33,2,1.74
HR,Male,31,Technician,2017-02-01 08:03:05.556036,7,Bachelor,1,3850.0,60,42,24,6,0,18,17,0,2.29
HR,Male,41,Specialist,2016-07-26 08:03:05.556036,8,Bachelor,2,5400.0,53,7,16,6,0,10,13,1,3.45
HR,Male,60,Manager,2023-02-21 08:03:05.556036,1,High School,4,8400.0,48,37,20,6,100,6,28,1,1.65
HR,Male,55,Technician,2015-06-25 08:03:05.556036,9,Bachelor,5,5250.0,47,9,11,7,100,5,69,1,1.8
HR,Female,35,Manager,2020-09-01 08:03:05.556036,4,Bachelor,3,7800.0,60,11,11,4,100,8,60,2,2.68
HR,Female,60,Consultant,2021-09-09 08:03:05.556036,2,Bachelor,3,7150.0,54,13,24,5,75,18,37,0,2.2
HR,Male,50,Engineer,2023-09-29 08:03:05.556036,0,Bachelor,3,7800.0,45,39,20,14,25,5,60,1,1.05
HR,Female,39,Specialist,2024-07-10 08:03:05.556036,0,Bachelor,2,5400.0,49,31,0,4,75,13,30,2,1.05
HR,Male,55,Manager,2021-11-09 08:03:05.556036,2,Bachelor,3,7800.0,48,24,22,9,100,5,5,0,1.97
HR,Female,52,Technician,2021-04-04 08:03:05.556036,3,Bachelor,2,4200.0,42,29,21,7,75,2,4,2,1.53
HR,Female,35,Technician,2015-08-16 08:03:05.556036,9,Bachelor,1,3850.0,36,24,10,13,0,14,4,0,1.05
HR,Other,35,Manager,2020-09-25 08:03:05.556036,3,Bachelor,1,6600.0,36,8,22,3,50,4,95,0,1.31
HR,Female,31,Specialist,2018-04-01 08:03:05.556036,6,High School,4,6300.0,30,46,1,5,75,10,78,2,2.84
HR,Female,42,Technician,2016-01-07 08:03:05.556036,8,High School,5,5250.0,31,1,25,12,75,1,81,2,4.21
HR,Male,32,Engineer,2018-10-11 08:03:05.556036,5,Bachelor,3,7800.0,60,17,20,0,0,12,84,1,4.7
HR,Male,58,Analyst,2023-06-06 08:03:05.556036,1,High School,1,4400.0,49,5,27,5,100,5,22,2,2.01
HR,Male,38,Specialist,2019-08-01 08:03:05.556036,5,Bachelor,1,4950.0,59,14,2,7,50,13,78,2,2.1
HR,Female,56,Technician,2020-11-28 08:03:05.556036,3,Bachelor,5,5250.0,30,10,13,6,75,16,13,1,3.83
HR,Male,35,Specialist,2021-05-05 08:03:05.556036,3,Bachelor,2,5400.0,52,12,23,11,100,18,3,0,3.22
HR,Male,57,Developer,2016-05-12 08:03:05.556036,8,Master,2,6000.0,41,29,7,4,75,1,67,1,2.3
HR,Female,49,Analyst,2018-03-01 08:03:05.556036,6,High School,1,4400.0,36,40,20,2,0,7,72,2,3.4
HR,Other,43,Analyst,2023-01-22 08:03:05.556036,1,Bachelor,1,4400.0,50,25,15,5,25,3,48,0,3.08
HR,Male,34,Developer,2015-05-16 08:03:05.556036,9,Master,2,6000.0,58,18,7,0,0,7,65,0,2.23
HR,Female,31,Technician,2020-11-25 08:03:05.556036,3,High School,4,4900.0,40,21,14,2,50,11,88,1,1.93
HR,Female,50,Technician,2017-03-31 08:03:05.556036,7,Bachelor,2,4200.0,44,39,22,9,50,6,40,0,2.01
HR,Male,38,Consultant,2020-08-23 08:03:05.556036,4,High School,2,6600.0,37,34,10,7,25,8,92,2,2.25
HR,Female,52,Engineer,2024-02-02 08:03:05.556036,0,High School,4,8400.0,32,17,26,9,75,2,89,1,1.54
HR,Other,58,Analyst,2018-08-27 08:03:05.556036,6,Master,2,4800.0,55,23,7,4,25,4,46,0,4.92
HR,Male,44,Manager,2021-12-13 08:03:05.556036,2,Bachelor,4,8400.0,44,2,15,2,50,13,18,1,1.12
HR,Other,38,Technician,2019-07-09 08:03:05.556036,5,Bachelor,2,4200.0,49,36,25,0,100,13,55,2,3.58
HR,Female,56,Technician,2018-07-09 08:03:05.556036,6,Bachelor,4,4900.0,45,33,16,14,25,1,34,0,4.93
HR,Other,22,Consultant,2020-03-19 08:03:05.556036,4,PhD,4,7700.0,58,14,10,12,0,12,73,1,3.69
HR,Male,51,Specialist,2022-04-12 08:03:05.556036,2,High School,5,6750.0,44,46,12,1,75,2,41,0,4.56
HR,Male,60,Analyst,2022-01-15 08:03:05.556036,2,High School,5,6000.0,31,2,21,9,100,19,46,0,3.52
HR,Male,54,Developer,2020-03-03 08:03:05.556036,4,Bachelor,1,5500.0,52,6,2,12,0,14,72,1,3.67
HR,Female,37,Manager,2021-10-03 08:03:05.556036,2,Bachelor,2,7200.0,38,2,5,12,25,4,33,2,2.06
HR,Female,55,Developer,2015-11-26 08:03:05.556036,8,High School,5,7500.0,59,38,27,0,25,5,48,1,1.27
HR,Male,23,Technician,2017-09-01 08:03:05.556036,7,Bachelor,4,4900.0,54,14,24,8,0,7,81,2,2.46
HR,Female,55,Engineer,2023-01-24 08:03:05.556036,1,Bachelor,5,9000.0,54,43,25,0,50,3,41,2,4.43
HR,Male,25,Consultant,2015-02-18 08:03:05.556036,9,Bachelor,3,7150.0,53,21,9,10,50,2,29,2,1.98
HR,Female,54,Technician,2024-02-21 08:03:05.556036,0,Bachelor,3,4550.0,33,3,4,8,100,11,36,0,3.97
HR,Female,40,Manager,2014-11-23 08:03:05.556036,9,PhD,4,8400.0,32,29,19,9,0,12,32,0,1.02
HR,Female,26,Consultant,2022-04-03 08:03:05.556036,2,Master,1,6050.0,50,43,15,4,0,5,95,0,2.72
HR,Female,50,Engineer,2019-05-07 08:03:05.556036,5,Bachelor,1,6600.0,35,44,12,10,50,17,39,1,3.31
HR,Female,32,Engineer,2019-04-23 08:03:05.556036,5,Bachelor,3,7800.0,32,34,26,9,50,5,32,1,4.37
HR,Male,50,Specialist,2021-12-02 08:03:05.556036,2,Bachelor,1,4950.0,49,7,27,7,0,10,97,1,3.51
HR,Male,43,Engineer,2015-02-20 08:03:05.556036,9,High School,4,8400.0,47,33,6,9,50,15,88,0,4.55
HR,Male,26,Engineer,2021-01-06 08:03:05.556036,3,PhD,3,7800.0,56,20,14,7,50,5,87,1,3.98
HR,Male,48,Analyst,2017-03-07 08:03:05.556036,7,Bachelor,4,5600.0,42,40,23,7,0,7,40,0,3.45
HR,Female,60,Specialist,2021-05-06 08:03:05.556036,3,High School,2,5400.0,33,38,28,8,100,19,75,2,4.32
HR,Male,46,Technician,2023-01-14 08:03:05.556036,1,Bachelor,1,3850.0,43,33,26,9,25,2,27,2,1.8
HR,Female,42,Consultant,2024-06-19 08:03:05.556036,0,Master,1,6050.0,58,2,15,7,75,18,68,2,1.51
HR,Female,52,Manager,2021-04-13 08:03:05.556036,3,Bachelor,4,8400.0,51,27,14,7,75,13,95,1,1.62
HR,Male,56,Consultant,2020-04-21 08:03:05.556036,4,Bachelor,2,6600.0,45,25,3,12,25,17,50,2,2.54
HR,Female,35,Consultant,2015-03-06 08:03:05.556036,9,Bachelor,4,7700.0,43,25,28,0,0,5,95,2,3.03
HR,Male,38,Specialist,2018-02-08 08:03:05.556036,6,Master,2,5400.0,60,44,8,6,50,7,99,0,2.89
HR,Male,31,Manager,2024-01-21 08:03:05.556036,0,High School,4,8400.0,48,41,19,13,0,10,47,2,1.09
HR,Male,53,Engineer,2023-12-19 08:03:05.556036,0,Bachelor,3,7800.0,52,10,23,0,50,15,92,2,3.81
HR,Female,24,Technician,2020-01-12 08:03:05.556036,4,Bachelor,3,4550.0,35,0,5,8,0,12,15,0,1.93
HR,Male,31,Consultant,2019-09-02 08:03:05.556036,5,Bachelor,2,6600.0,60,11,2,6,0,14,17,1,1.3
HR,Male,38,Manager,2017-01-15 08:03:05.556036,7,Bachelor,3,7800.0,36,48,9,1,75,11,55,1,4.7
HR,Male,31,Technician,2014-11-07 08:03:05.556036,9,Master,3,4550.0,59,8,27,13,25,15,43,2,2.91
HR,Male,23,Developer,2022-06-11 08:03:05.556036,2,High School,1,5500.0,31,18,8,6,75,4,16,0,4.01
HR,Male,24,Consultant,2015-03-28 08:03:05.556036,9,High School,2,6600.0,49,20,28,2,50,10,52,1,1.42
HR,Male,28,Specialist,2018-12-27 08:03:05.556036,5,Master,5,6750.0,55,11,17,14,50,11,82,0,2.35
HR,Female,33,Specialist,2018-03-30 08:03:05.556036,6,High School,4,6300.0,53,23,26,1,25,10,88,1,1.83
HR,Female,59,Technician,2017-03-24 08:03:05.556036,7,High School,2,4200.0,31,0,19,8,100,15,82,1,4.48
HR,Male,34,Analyst,2023-08-15 08:03:05.556036,1,Bachelor,3,5200.0,56,48,13,5,50,13,41,2,3.87
HR,Female,50,Developer,2014-12-18 08:03:05.556036,9,Bachelor,2,6000.0,35,27,26,3,0,2,70,2,3.44
HR,Female,40,Technician,2020-06-13 08:03:05.556036,4,Bachelor,5,5250.0,32,5,24,9,25,13,43,0,3.79
HR,Male,49,Developer,2022-07-20 08:03:05.556036,2,Bachelor,4,7000.0,45,4,2,6,25,3,66,0,2.86
HR,Male,41,Engineer,2016-07-07 08:03:05.556036,8,Master,3,7800.0,31,11,9,12,25,10,52,1,3.13
HR,Male,44,Developer,2015-11-12 08:03:05.556036,8,Bachelor,5,7500.0,32,44,6,5,0,1,44,0,2.64
HR,Male,49,Manager,2015-05-11 08:03:05.556036,9,High School,5,9000.0,31,4,29,7,100,19,11,2,2.23
HR,Male,49,Engineer,2022-01-13 08:03:05.556036,2,Master,2,7200.0,39,40,1,11,75,7,55,1,3.96
HR,Female,46,Specialist,2015-06-13 08:03:05.556036,9,Bachelor,2,5400.0,46,19,23,5,100,3,70,0,2.99
HR,Female,22,Manager,2017-11-09 08:03:05.556036,6,Bachelor,3,7800.0,45,8,1,5,75,11,20,0,3.71
HR,Female,22,Technician,2018-10-20 08:03:05.556036,5,Master,4,4900.0,60,15,21,2,75,3,12,1,2.95
HR,Male,42,Analyst,2023-06-17 08:03:05.556036,1,Bachelor,2,4800.0,55,26,8,5,50,13,17,0,1.37
HR,Female,40,Technician,2014-11-12 08:03:05.556036,9,Bachelor,5,5250.0,34,37,3,11,75,14,72,0,3.81
HR,Male,50,Technician,2022-02-11 08:03:05.556036,2,Bachelor,3,4550.0,37,2,2,7,25,11,60,1,4.33
HR,Male,24,Engineer,2019-07-21 08:03:05.556036,5,High School,3,7800.0,56,43,3,11,50,17,1,1,2.37
HR,Female,55,Engineer,2015-07-12 08:03:05.556036,9,Master,5,9000.0,38,25,19,7,50,15,26,1,3.03
HR,Male,31,Technician,2016-07-11 08:03:05.556036,8,Master,5,5250.0,48,31,26,8,25,3,42,2,4.87
HR,Male,48,Technician,2022-09-24 08:03:05.556036,1,High School,4,4900.0,38,36,8,4,50,12,25,1,1.87
HR,Male,38,Technician,2020-06-01 08:03:05.556036,4,Bachelor,3,4550.0,51,32,28,9,75,9,77,2,2.21
HR,Female,30,Engineer,2016-08-25 08:03:05.556036,8,Bachelor,5,9000.0,33,11,15,11,50,9,58,0,1.17
HR,Male,38,Analyst,2021-12-31 08:03:05.556036,2,Master,1,4400.0,37,1,28,12,0,8,55,0,2.16
HR,Female,47,Developer,2020-07-23 08:03:05.556036,4,Bachelor,1,5500.0,31,12,7,9,25,11,81,1,4.92
HR,Female,46,Specialist,2019-03-26 08:03:05.556036,5,Bachelor,1,4950.0,55,28,14,10,100,14,77,2,4.38
HR,Female,60,Consultant,2016-04-01 08:03:05.556036,8,Bachelor,1,6050.0,52,25,1,8,75,13,51,0,3.18
HR,Female,33,Specialist,2021-01-10 08:03:05.556036,3,PhD,4,6300.0,47,23,6,12,100,16,83,1,3.64
HR,Female,22,Developer,2015-12-12 08:03:05.556036,8,Bachelor,4,7000.0,30,34,4,0,100,16,85,2,1.24
HR,Male,34,Developer,2014-11-24 08:03:05.556036,9,Bachelor,3,6500.0,53,6,0,4,0,7,89,1,2.72
HR,Male,50,Engineer,2019-03-01 08:03:05.556036,5,High School,5,9000.0,58,2,29,12,75,18,43,2,2.44
HR,Male,35,Analyst,2016-11-26 08:03:05.556036,7,Bachelor,5,6000.0,48,39,8,13,100,16,38,0,2.13
HR,Female,37,Engineer,2022-03-17 08:03:05.556036,2,Master,3,7800.0,42,2,2,14,0,2,74,2,2.86
HR,Female,49,Technician,2014-10-14 08:03:05.556036,9,Bachelor,2,4200.0,36,26,6,3,100,15,89,0,3.6
HR,Male,28,Specialist,2023-06-22 08:03:05.556036,1,Bachelor,5,6750.0,31,24,0,3,25,15,96,1,3.51
HR,Male,39,Developer,2016-10-08 08:03:05.556036,7,High School,3,6500.0,40,31,26,4,100,8,91,1,3.57
HR,Female,59,Specialist,2021-04-15 08:03:05.556036,3,Bachelor,1,4950.0,31,24,17,7,100,10,41,2,3.87
HR,Female,56,Analyst,2018-06-06 08:03:05.556036,6,Bachelor,2,4800.0,47,28,13,14,75,15,73,1,4.97
HR,Male,27,Manager,2014-11-16 08:03:05.556036,9,High School,3,7800.0,45,6,22,8,25,16,65,0,4.83
HR,Female,33,Consultant,2018-02-13 08:03:05.556036,6,PhD,4,7700.0,40,12,4,10,25,9,6,2,3.27
HR,Male,52,Analyst,2023-10-01 08:03:05.556036,0,High School,1,4400.0,36,32,29,10,25,7,11,1,4.43
HR,Male,39,Technician,2023-12-10 08:03:05.556036,0,High School,5,5250.0,57,11,11,11,50,14,21,1,4.17
HR,Female,33,Consultant,2015-04-02 08:03:05.556036,9,High School,2,6600.0,43,30,4,8,75,13,85,0,3.17
HR,Male,34,Technician,2018-10-18 08:03:05.556036,5,High School,5,5250.0,56,17,8,0,50,3,45,0,3.43
HR,Female,23,Engineer,2015-05-09 08:03:05.556036,9,High School,2,7200.0,56,32,23,5,0,19,43,0,3.18
HR,Other,32,Analyst,2017-05-29 08:03:05.556036,7,High School,1,4400.0,35,29,20,13,0,9,62,1,3.0
HR,Female,36,Technician,2017-03-06 08:03:05.556036,7,Master,3,4550.0,51,21,27,8,0,16,89,0,4.82
HR,Male,51,Engineer,2024-05-25 08:03:05.556036,0,Bachelor,3,7800.0,53,41,22,9,100,6,24,2,1.71
HR,Female,48,Engineer,2023-11-06 08:03:05.556036,0,Bachelor,3,7800.0,51,46,27,8,50,17,71,2,2.43
HR,Male,60,Consultant,2018-11-09 08:03:05.556036,5,Bachelor,2,6600.0,57,43,26,10,0,3,84,0,1.96
HR,Female,28,Developer,2022-09-04 08:03:05.556036,2,PhD,2,6000.0,50,12,8,14,50,7,36,1,4.13
HR,Male,46,Analyst,2021-12-14 08:03:05.556036,2,PhD,3,5200.0,33,23,12,4,75,17,50,0,2.08
HR,Male,59,Engineer,2024-08-24 08:03:05.556036,0,Master,2,7200.0,35,35,20,7,25,7,97,0,3.65
HR,Female,26,Engineer,2024-01-24 08:03:05.556036,0,Bachelor,2,7200.0,37,4,26,7,0,7,55,0,4.73
HR,Female,31,Technician,2019-05-29 08:03:05.556036,5,Bachelor,5,5250.0,56,47,26,1,75,11,51,1,4.31
HR,Female,54,Analyst,2015-01-06 08:03:05.556036,9,Bachelor,1,4400.0,57,42,3,11,100,9,67,1,3.34
HR,Male,41,Engineer,2020-06-17 08:03:05.556036,4,Bachelor,1,6600.0,60,33,24,12,25,13,21,2,1.37
HR,Female,52,Technician,2022-04-24 08:03:05.556036,2,Master,1,3850.0,48,11,14,6,75,12,66,0,3.24
HR,Male,22,Manager,2022-01-03 08:03:05.556036,2,High School,1,6600.0,57,33,3,14,100,13,13,2,3.64
HR,Male,27,Manager,2017-03-08 08:03:05.556036,7,Bachelor,2,7200.0,35,37,6,12,0,19,10,0,3.42
HR,Male,32,Technician,2018-12-05 08:03:05.556036,5,PhD,2,4200.0,59,4,21,5,25,14,78,0,4.38
HR,Female,28,Technician,2014-11-27 08:03:05.556036,9,Bachelor,5,5250.0,60,3,16,3,100,9,20,0,2.66
HR,Male,30,Engineer,2015-06-08 08:03:05.556036,9,Bachelor,5,9000.0,57,32,11,9,25,11,50,1,2.34
HR,Male,47,Manager,2019-07-31 08:03:05.556036,5,Bachelor,3,7800.0,42,33,22,11,100,9,22,2,1.45
HR,Male,49,Engineer,2024-02-18 08:03:05.556036,0,Bachelor,1,6600.0,41,40,23,14,100,11,30,0,4.71
HR,Male,54,Manager,2024-06-30 08:03:05.556036,0,High School,5,9000.0,40,8,23,1,50,8,64,2,2.58
HR,Female,23,Manager,2015-12-13 08:03:05.556036,8,High School,1,6600.0,60,20,16,3,0,19,28,0,3.29
HR,Female,28,Consultant,2023-05-17 08:03:05.556036,1,High School,2,6600.0,46,36,18,10,0,14,1,1,3.68
HR,Female,31,Consultant,2024-01-22 08:03:05.556036,0,Bachelor,5,8250.0,37,19,18,12,25,3,60,2,1.81
HR,Female,22,Engineer,2016-01-10 08:03:05.556036,8,Master,3,7800.0,51,5,2,4,0,19,18,1,3.15
HR,Male,22,Manager,2024-08-30 08:03:05.556036,0,Bachelor,3,7800.0,56,21,6,7,25,3,48,0,4.08
HR,Female,40,Technician,2021-04-02 08:03:05.556036,3,Bachelor,3,4550.0,45,15,27,9,75,3,7,1,1.19
HR,Male,42,Specialist,2023-04-20 08:03:05.556036,1,High School,2,5400.0,34,44,20,1,50,5,55,2,1.46
HR,Male,28,Consultant,2020-08-04 08:03:05.556036,4,Bachelor,4,7700.0,36,21,27,8,50,9,66,2,4.47
HR,Female,55,Specialist,2022-11-17 08:03:05.556036,1,High School,1,4950.0,55,41,24,4,0,19,17,0,1.46
HR,Male,52,Technician,2021-10-12 08:03:05.556036,2,Bachelor,1,3850.0,55,17,8,9,0,17,90,2,2.74
HR,Female,38,Developer,2022-09-07 08:03:05.556036,1,Bachelor,5,7500.0,37,18,2,2,75,15,23,2,4.34
HR,Male,52,Technician,2017-11-10 08:03:05.556036,6,Bachelor,1,3850.0,45,19,16,5,0,1,35,2,1.38
HR,Male,45,Consultant,2016-01-11 08:03:05.556036,8,Bachelor,3,7150.0,43,28,13,14,0,14,65,2,3.77
HR,Female,25,Analyst,2016-05-07 08:03:05.556036,8,High School,4,5600.0,50,10,8,8,50,8,88,2,1.65
HR,Female,60,Specialist,2022-10-20 08:03:05.556036,1,Bachelor,3,5850.0,45,2,25,14,25,3,13,1,4.03
HR,Male,51,Technician,2021-01-14 08:03:05.556036,3,Bachelor,1,3850.0,58,49,8,8,100,9,30,2,1.8
HR,Male,53,Consultant,2023-02-09 08:03:05.556036,1,High School,3,7150.0,57,39,16,6,0,8,35,2,1.02
HR,Female,59,Engineer,2019-02-02 08:03:05.556036,5,Master,2,7200.0,40,19,25,5,100,11,8,0,1.78
HR,Male,23,Developer,2017-12-28 08:03:05.556036,6,Bachelor,4,7000.0,60,26,5,6,75,8,42,0,3.68
HR,Female,58,Analyst,2024-08-29 08:03:05.556036,0,High School,4,5600.0,41,1,3,3,75,3,21,0,1.19
HR,Female,23,Developer,2021-10-02 08:03:05.556036,2,Bachelor,3,6500.0,38,32,24,12,25,10,78,1,3.61
HR,Male,55,Developer,2019-04-13 08:03:05.556036,5,Bachelor,5,7500.0,42,46,22,13,75,10,91,2,3.15
HR,Other,50,Technician,2022-11-08 08:03:05.556036,1,Master,1,3850.0,39,35,0,7,100,6,37,1,4.24
HR,Male,35,Specialist,2023-12-03 08:03:05.556036,0,Bachelor,2,5400.0,56,48,0,12,100,8,36,1,3.97
HR,Female,47,Engineer,2017-09-11 08:03:05.556036,6,Bachelor,4,8400.0,39,35,1,0,50,15,47,0,1.98
HR,Female,58,Specialist,2017-08-01 08:03:05.556036,7,High School,4,6300.0,50,25,29,10,75,2,4,2,2.29
HR,Male,36,Specialist,2024-08-23 08:03:05.556036,0,Bachelor,5,6750.0,48,12,4,4,0,10,87,1,2.28
HR,Male,27,Engineer,2017-10-05 08:03:05.556036,6,Bachelor,4,8400.0,47,29,24,3,50,12,81,2,1.66
HR,Female,43,Engineer,2021-09-19 08:03:05.556036,2,PhD,1,6600.0,48,32,4,6,100,13,0,2,4.4
HR,Female,47,Developer,2015-01-18 08:03:05.556036,9,High School,5,7500.0,44,33,11,12,25,12,91,1,2.15
HR,Male,26,Specialist,2021-12-09 08:03:05.556036,2,High School,2,5400.0,53,6,7,14,75,7,75,2,1.53
HR,Male,37,Developer,2023-12-19 08:03:05.556036,0,Bachelor,2,6000.0,59,43,16,4,50,9,55,1,4.94
HR,Male,58,Manager,2016-06-11 08:03:05.556036,8,PhD,4,8400.0,47,39,18,10,100,18,70,2,3.54
HR,Male,60,Technician,2018-05-16 08:03:05.556036,6,Bachelor,2,4200.0,31,1,22,0,0,8,67,0,3.62
HR,Female,43,Specialist,2019-03-17 08:03:05.556036,5,High School,3,5850.0,60,9,3,1,100,17,28,2,3.6
HR,Male,25,Analyst,2020-12-20 08:03:05.556036,3,Master,1,4400.0,30,5,4,3,50,18,80,0,3.62
HR,Female,55,Engineer,2024-01-17 08:03:05.556036,0,Bachelor,4,8400.0,43,9,1,2,50,16,6,2,2.17
HR,Male,48,Technician,2023-01-28 08:03:05.556036,1,Bachelor,2,4200.0,32,0,20,0,25,16,67,2,1.35
HR,Male,36,Analyst,2024-04-02 08:03:05.556036,0,Bachelor,1,4400.0,35,38,17,2,25,7,47,2,3.41
HR,Male,36,Consultant,2019-02-08 08:03:05.556036,5,Bachelor,2,6600.0,38,22,6,12,100,4,58,2,2.23
HR,Female,56,Developer,2022-05-24 08:03:05.556036,2,Bachelor,3,6500.0,42,2,15,4,25,9,44,2,1.36
HR,Female,51,Manager,2024-03-14 08:03:05.556036,0,Bachelor,2,7200.0,49,41,1,7,100,3,34,0,4.63
HR,Male,22,Analyst,2019-05-20 08:03:05.556036,5,High School,1,4400.0,39,4,28,2,0,6,22,0,3.83
HR,Male,32,Manager,2016-10-25 08:03:05.556036,7,Bachelor,3,7800.0,31,30,20,0,0,17,95,1,3.32
HR,Male,41,Manager,2023-12-09 08:03:05.556036,0,Bachelor,4,8400.0,49,8,0,10,0,6,64,2,3.46
HR,Female,56,Manager,2019-11-03 08:03:05.556036,4,PhD,3,7800.0,55,48,9,14,0,10,79,1,2.72
HR,Male,46,Technician,2014-09-29 08:03:05.556036,9,Bachelor,3,4550.0,32,49,5,0,25,13,11,2,1.03
HR,Male,48,Technician,2021-09-11 08:03:05.556036,2,High School,4,4900.0,35,22,25,7,25,18,4,2,2.12
HR,Male,38,Analyst,2017-11-04 08:03:05.556036,6,Bachelor,3,5200.0,33,28,17,5,50,4,2,0,2.54
HR,Female,48,Developer,2016-03-03 08:03:05.556036,8,High School,1,5500.0,42,42,19,4,0,10,1,1,4.9
HR,Female,33,Technician,2020-06-28 08:03:05.556036,4,Master,4,4900.0,33,14,12,14,100,11,65,0,1.42
HR,Other,40,Developer,2020-02-01 08:03:05.556036,4,PhD,4,7000.0,49,11,2,8,100,17,56,0,1.31
HR,Female,34,Engineer,2015-12-14 08:03:05.556036,8,High School,5,9000.0,39,4,20,14,25,7,25,0,2.11
HR,Female,49,Manager,2016-06-14 08:03:05.556036,8,Bachelor,5,9000.0,53,42,26,14,75,13,44,0,4.34
HR,Male,23,Specialist,2022-07-27 08:03:05.556036,2,High School,3,5850.0,58,8,21,12,100,17,80,2,4.0
HR,Male,41,Developer,2020-06-09 08:03:05.556036,4,Bachelor,1,5500.0,59,38,11,11,0,14,37,2,3.69
HR,Male,47,Technician,2021-08-10 08:03:05.556036,3,Bachelor,4,4900.0,31,12,7,11,100,12,49,2,1.21
HR,Male,41,Consultant,2023-04-26 08:03:05.556036,1,Master,5,8250.0,56,31,2,5,100,2,73,1,2.97
HR,Female,45,Analyst,2018-01-06 08:03:05.556036,6,Bachelor,5,6000.0,32,10,22,12,0,13,17,0,2.99
HR,Male,48,Developer,2017-05-06 08:03:05.556036,7,Bachelor,2,6000.0,52,40,15,11,50,11,2,1,4.37
HR,Male,52,Specialist,2018-02-26 08:03:05.556036,6,Master,1,4950.0,57,48,16,11,50,11,45,2,4.38
HR,Female,43,Analyst,2020-12-21 08:03:05.556036,3,Bachelor,2,4800.0,38,2,18,11,100,18,18,0,4.04
HR,Male,26,Engineer,2021-01-05 08:03:05.556036,3,Bachelor,3,7800.0,30,15,21,14,25,5,59,1,4.28
HR,Male,28,Developer,2015-04-18 08:03:05.556036,9,Bachelor,5,7500.0,36,2,26,14,0,18,4,2,3.66
HR,Male,31,Manager,2022-05-08 08:03:05.556036,2,Master,3,7800.0,32,15,22,14,100,1,6,1,3.57
HR,Male,53,Developer,2014-10-02 08:03:05.556036,9,Bachelor,1,5500.0,34,28,19,11,75,2,10,0,4.11
HR,Male,31,Engineer,2018-08-09 08:03:05.556036,6,Bachelor,5,9000.0,59,41,0,7,50,4,14,2,4.25
HR,Male,37,Technician,2023-12-07 08:03:05.556036,0,Bachelor,3,4550.0,40,40,1,8,0,5,7,1,4.72
HR,Male,31,Consultant,2015-06-30 08:03:05.556036,9,High School,5,8250.0,44,30,13,10,25,17,22,0,2.46
HR,Female,32,Analyst,2020-10-31 08:03:05.556036,3,Bachelor,5,6000.0,51,19,6,5,100,4,95,0,3.66
HR,Female,43,Engineer,2019-02-02 08:03:05.556036,5,Bachelor,4,8400.0,45,40,15,14,75,5,52,2,2.92
HR,Male,41,Analyst,2023-11-28 08:03:05.556036,0,High School,5,6000.0,37,14,8,12,100,4,72,2,3.09
HR,Male,55,Specialist,2020-10-02 08:03:05.556036,3,High School,4,6300.0,51,26,25,2,50,17,83,0,2.87
HR,Male,39,Analyst,2024-06-22 08:03:05.556036,0,Bachelor,1,4400.0,38,25,27,14,75,16,58,1,3.48
HR,Male,45,Specialist,2018-03-28 08:03:05.556036,6,High School,3,5850.0,32,21,0,12,75,19,11,1,4.41
HR,Male,59,Consultant,2017-03-11 08:03:05.556036,7,Bachelor,1,6050.0,49,19,29,13,0,3,73,0,3.04
HR,Male,30,Analyst,2015-06-01 08:03:05.556036,9,High School,3,5200.0,58,34,10,2,100,15,82,1,2.15
HR,Male,48,Technician,2022-08-21 08:03:05.556036,2,Bachelor,1,3850.0,33,0,16,0,0,18,0,1,2.49
HR,Male,31,Developer,2017-12-16 08:03:05.556036,6,Bachelor,3,6500.0,51,28,17,9,25,14,8,0,4.09
HR,Female,47,Developer,2020-09-15 08:03:05.556036,3,Master,2,6000.0,40,18,15,6,100,9,88,0,1.19
HR,Male,57,Developer,2015-12-28 08:03:05.556036,8,Bachelor,5,7500.0,49,16,19,9,0,11,24,2,2.18
HR,Male,23,Analyst,2018-07-06 08:03:05.556036,6,Bachelor,4,5600.0,33,45,13,12,25,3,64,2,3.1
HR,Female,24,Engineer,2017-03-04 08:03:05.556036,7,Bachelor,2,7200.0,58,39,29,0,75,11,28,0,1.41
