Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
Finance,Female,37,Consultant,2017-09-15 08:03:05.556036,6,Master,3,7150.0,31,48,15,4,75,15,61,1,4.79
Engineering,Female,32,Consultant,2018-10-19 08:03:05.556036,5,Master,1,6050.0,59,28,23,4,75,8,55,0,3.59
Finance,Female,53,Consultant,2016-10-15 08:03:05.556036,7,PhD,1,6050.0,46,23,1,5,50,5,99,0,3.88
Engineering,Female,38,Consultant,2018-01-10 08:03:05.556036,6,High School,2,6600.0,51,37,29,7,0,6,79,1,3.83
IT,Female,56,Consultant,2017-04-27 08:03:05.556036,7,Bachelor,2,6600.0,49,31,21,5,25,1,30,1,3.54
HR,Male,27,Consultant,2015-04-18 08:03:05.556036,9,Bachelor,4,7700.0,55,14,21,6,75,2,7,1,1.6
Sales,Female,52,Consultant,2015-03-02 08:03:05.556036,9,Master,2,6600.0,60,12,14,9,75,1,34,1,2.0
IT,Female,24,Consultant,2017-04-01 08:03:05.556036,7,High School,5,8250.0,43,18,8,13,50,9,3,1,2.51
Engineering,Female,52,Consultant,2020-09-06 08:03:05.556036,3,High School,4,7700.0,34,18,14,11,0,12,97,0,1.28
Operations,Female,28,Consultant,2022-12-05 08:03:05.556036,1,Bachelor,2,6600.0,36,28,3,1,0,9,66,2,3.13
Finance,Male,51,Consultant,2019-04-15 08:03:05.556036,5,PhD,2,6600.0,58,32,18,0,100,3,7,2,2.53
IT,Female,39,Consultant,2015-10-28 08:03:05.556036,8,Bachelor,3,7150.0,54,29,5,2,75,7,30,1,2.52
IT,Female,40,Consultant,2022-09-23 08:03:05.556036,1,Bachelor,5,8250.0,36,13,22,7,25,4,54,1,4.86
Customer Support,Male,49,Consultant,2015-06-11 08:03:05.556036,9,Master,2,6600.0,49,19,24,10,25,14,15,2,1.78
Customer Support,Female,54,Consultant,2021-12-27 08:03:05.556036,2,High School,1,6050.0,60,15,12,13,50,6,19,2,2.72
Sales,Female,52,Consultant,2022-03-26 08:03:05.556036,2,Bachelor,5,8250.0,44,14,0,5,0,10,78,1,3.16
Legal,Male,37,Consultant,2015-07-19 08:03:05.556036,9,Master,1,6050.0,34,18,21,12,0,8,40,2,3.27
IT,Female,53,Consultant,2022-11-05 08:03:05.556036,1,PhD,4,7700.0,54,32,7,0,25,12,69,0,2.03
HR,Female,48,Consultant,2017-03-01 08:03:05.556036,7,Bachelor,2,6600.0,49,43,29,4,100,16,63,2,4.96
Marketing,Male,56,Consultant,2019-09-09 08:03:05.556036,4,Bachelor,2,6600.0,52,29,29,10,0,11,89,2,2.81
HR,Male,22,Consultant,2020-12-09 08:03:05.556036,3,Master,5,8250.0,30,44,0,11,50,17,54,2,4.22
Operations,Male,39,Consultant,2020-08-01 08:03:05.556036,4,Bachelor,3,7150.0,60,46,20,0,75,9,69,0,3.65
Marketing,Male,36,Consultant,2016-10-10 08:03:05.556036,7,High School,1,6050.0,55,21,25,10,100,9,95,2,2.81
Marketing,Male,26,Consultant,2017-12-27 08:03:05.556036,6,PhD,4,7700.0,51,15,27,8,0,7,26,0,4.16
Customer Support,Male,46,Consultant,2017-11-12 08:03:05.556036,6,Bachelor,3,7150.0,56,38,22,7,75,11,49,0,4.61
IT,Female,56,Consultant,2020-05-03 08:03:05.556036,4,PhD,4,7700.0,38,12,5,8,25,8,21,2,4.76
Engineering,Female,24,Consultant,2014-10-15 08:03:05.556036,9,Bachelor,3,7150.0,50,18,8,8,0,12,62,0,4.73
Legal,Female,44,Consultant,2016-08-31 08:03:05.556036,8,High School,1,6050.0,39,27,5,2,50,4,85,1,3.91
Finance,Male,42,Consultant,2022-10-16 08:03:05.556036,1,Bachelor,4,7700.0,39,0,3,10,0,11,12,0,3.05
IT,Male,33,Consultant,2022-10-02 08:03:05.556036,1,Bachelor,5,8250.0,48,45,8,5,50,9,14,0,4.63
Customer Support,Female,59,Consultant,2015-11-05 08:03:05.556036,8,Bachelor,1,6050.0,54,9,25,1,100,18,62,2,3.31
Legal,Female,48,Consultant,2024-03-20 08:03:05.556036,0,Bachelor,1,6050.0,30,11,20,14,75,13,46,0,1.48
Legal,Male,24,Consultant,2024-03-04 08:03:05.556036,0,Master,1,6050.0,59,39,24,13,0,9,41,0,3.88
Marketing,Male,51,Consultant,2024-08-08 08:03:05.556036,0,High School,3,7150.0,49,19,27,9,50,7,21,2,4.46
Customer Support,Female,25,Consultant,2021-05-25 08:03:05.556036,3,High School,5,8250.0,43,22,0,3,0,3,33,2,3.64
Finance,Male,50,Consultant,2018-05-25 08:03:05.556036,6,Bachelor,3,7150.0,42,29,13,8,100,9,52,0,1.6
Marketing,Male,45,Consultant,2017-03-23 08:03:05.556036,7,High School,2,6600.0,55,18,10,13,0,2,88,0,4.48
HR,Male,44,Consultant,2019-06-13 08:03:05.556036,5,Bachelor,4,7700.0,45,43,3,5,100,5,47,1,1.14
Engineering,Male,47,Consultant,2021-02-09 08:03:05.556036,3,High School,2,6600.0,53,35,6,10,0,8,72,2,4.2
Legal,Male,29,Consultant,2024-02-23 08:03:05.556036,0,Bachelor,5,8250.0,51,6,23,5,0,14,9,1,2.02
Finance,Male,30,Consultant,2015-02-08 08:03:05.556036,9,Bachelor,2,6600.0,47,20,6,2,75,11,61,2,1.28
Engineering,Female,32,Consultant,2019-09-20 08:03:05.556036,4,High School,3,7150.0,48,9,13,10,50,4,30,2,1.94
IT,Male,37,Consultant,2023-06-16 08:03:05.556036,1,Bachelor,4,7700.0,54,13,20,3,100,3,49,1,2.87
HR,Female,55,Consultant,2022-06-08 08:03:05.556036,2,PhD,4,7700.0,33,45,4,2,50,8,76,2,4.8
IT,Female,42,Consultant,2022-10-27 08:03:05.556036,1,Bachelor,2,6600.0,52,36,10,13,25,6,97,1,2.48
Operations,Male,22,Consultant,2018-01-07 08:03:05.556036,6,High School,4,7700.0,58,14,9,10,0,5,50,2,1.76
Finance,Male,22,Consultant,2024-02-06 08:03:05.556036,0,PhD,5,8250.0,57,6,24,1,50,15,98,2,1.66
Sales,Female,48,Consultant,2022-04-20 08:03:05.556036,2,Master,3,7150.0,55,12,12,6,75,6,4,1,4.78
Legal,Female,39,Consultant,2024-03-22 08:03:05.556036,0,High School,5,8250.0,38,6,4,0,0,6,17,1,3.76
Operations,Female,52,Consultant,2017-04-30 08:03:05.556036,7,Master,2,6600.0,59,40,24,8,0,15,3,0,3.84
Operations,Male,31,Consultant,2015-10-25 08:03:05.556036,8,Bachelor,1,6050.0,46,19,19,6,0,10,66,2,1.53
HR,Male,49,Consultant,2022-08-27 08:03:05.556036,2,Master,1,6050.0,36,47,15,12,25,10,14,2,1.13
Operations,Male,40,Consultant,2022-03-21 08:03:05.556036,2,Bachelor,5,8250.0,32,34,4,9,50,18,33,2,3.92
Operations,Male,25,Consultant,2020-03-22 08:03:05.556036,4,Bachelor,4,7700.0,52,10,14,11,25,15,11,0,4.41
HR,Male,37,Consultant,2019-10-29 08:03:05.556036,4,Bachelor,5,8250.0,58,28,25,8,0,19,75,2,2.59
HR,Male,44,Consultant,2018-03-15 08:03:05.556036,6,Bachelor,2,6600.0,57,0,24,13,0,4,87,0,2.04
Customer Support,Male,46,Consultant,2020-06-30 08:03:05.556036,4,High School,2,6600.0,52,38,10,9,75,18,45,0,1.83
Customer Support,Male,24,Consultant,2024-01-04 08:03:05.556036,0,Bachelor,2,6600.0,45,9,10,13,50,1,33,2,2.82
IT,Male,60,Consultant,2014-12-15 08:03:05.556036,9,High School,5,8250.0,31,48,16,7,0,7,33,2,4.62
Engineering,Female,26,Consultant,2015-10-17 08:03:05.556036,8,High School,5,8250.0,31,14,18,4,25,14,27,0,4.26
Finance,Female,59,Consultant,2022-08-19 08:03:05.556036,2,High School,5,8250.0,52,13,18,6,0,16,42,1,2.6
Finance,Male,59,Consultant,2016-01-31 08:03:05.556036,8,Bachelor,3,7150.0,38,8,25,3,0,10,8,1,3.29
HR,Other,31,Consultant,2024-05-06 08:03:05.556036,0,High School,3,7150.0,49,32,13,8,100,9,23,0,1.01
Marketing,Male,57,Consultant,2023-03-14 08:03:05.556036,1,Bachelor,5,8250.0,41,17,2,0,100,9,1,1,3.73
HR,Other,50,Consultant,2019-05-20 08:03:05.556036,5,Bachelor,5,8250.0,58,25,9,13,100,5,2,2,4.43
Engineering,Male,42,Consultant,2019-12-08 08:03:05.556036,4,Bachelor,3,7150.0,40,15,20,12,25,4,81,0,3.56
Legal,Female,32,Consultant,2019-12-03 08:03:05.556036,4,High School,1,6050.0,49,30,5,2,100,13,92,1,2.85
Marketing,Female,42,Consultant,2023-06-26 08:03:05.556036,1,Master,1,6050.0,56,35,4,2,100,8,40,1,3.38
Finance,Male,40,Consultant,2015-06-29 08:03:05.556036,9,High School,1,6050.0,48,10,10,1,50,19,56,1,4.36
Operations,Female,56,Consultant,2022-10-28 08:03:05.556036,1,High School,3,7150.0,48,2,26,7,0,7,18,2,3.51
HR,Male,27,Consultant,2024-05-12 08:03:05.556036,0,High School,2,6600.0,40,17,21,11,75,9,35,0,1.36
Operations,Female,42,Consultant,2017-06-23 08:03:05.556036,7,High School,1,6050.0,36,0,12,3,100,16,63,0,2.73
HR,Female,58,Consultant,2017-05-19 08:03:05.556036,7,Bachelor,5,8250.0,46,21,10,6,0,13,4,1,3.77
IT,Female,51,Consultant,2018-02-04 08:03:05.556036,6,Bachelor,4,7700.0,46,48,23,0,75,7,54,1,4.06
Finance,Male,22,Consultant,2017-04-06 08:03:05.556036,7,High School,1,6050.0,38,31,12,11,25,1,6,2,3.83
Marketing,Female,46,Consultant,2018-06-09 08:03:05.556036,6,High School,3,7150.0,52,41,0,11,25,16,70,0,4.38
Engineering,Female,60,Consultant,2021-05-26 08:03:05.556036,3,High School,1,6050.0,46,21,20,13,25,5,18,0,3.4
Marketing,Male,53,Consultant,2023-11-11 08:03:05.556036,0,PhD,3,7150.0,45,24,8,3,0,12,50,1,1.29
Legal,Female,54,Consultant,2019-08-27 08:03:05.556036,5,High School,4,7700.0,30,44,17,11,0,13,26,1,4.57
IT,Female,49,Consultant,2020-01-20 08:03:05.556036,4,Bachelor,3,7150.0,54,12,23,7,75,7,21,1,2.9
Finance,Female,48,Consultant,2022-07-06 08:03:05.556036,2,Bachelor,3,7150.0,30,27,23,4,0,4,98,0,1.3
Engineering,Female,55,Consultant,2023-08-01 08:03:05.556036,1,Master,5,8250.0,39,13,25,14,25,13,44,2,4.21
Marketing,Male,46,Consultant,2015-09-18 08:03:05.556036,8,Bachelor,1,6050.0,41,31,17,2,75,14,91,0,4.92
Sales,Female,44,Consultant,2024-03-01 08:03:05.556036,0,High School,5,8250.0,56,42,29,0,50,10,54,1,1.92
Sales,Male,41,Consultant,2024-02-11 08:03:05.556036,0,High School,3,7150.0,50,26,20,0,50,10,28,1,3.32
Sales,Male,44,Consultant,2024-02-29 08:03:05.556036,0,Bachelor,5,8250.0,59,33,14,11,0,8,22,1,1.32
Finance,Female,49,Consultant,2016-04-23 08:03:05.556036,8,Bachelor,5,8250.0,44,7,13,7,0,7,22,2,3.84
Marketing,Male,51,Consultant,2019-12-12 08:03:05.556036,4,Bachelor,4,7700.0,49,9,22,14,0,5,38,2,4.56
HR,Male,47,Consultant,2023-12-15 08:03:05.556036,0,Bachelor,1,6050.0,34,6,17,1,0,11,19,2,2.42
Operations,Male,33,Consultant,2017-12-22 08:03:05.556036,6,Bachelor,1,6050.0,45,40,20,10,25,12,45,2,1.93
Marketing,Female,37,Consultant,2024-05-28 08:03:05.556036,0,Master,4,7700.0,34,9,26,12,75,13,22,1,3.25
Operations,Female,34,Consultant,2021-05-22 08:03:05.556036,3,Master,4,7700.0,58,39,13,2,50,5,93,0,4.97
Finance,Female,48,Consultant,2014-11-28 08:03:05.556036,9,High School,2,6600.0,37,36,4,6,75,14,74,1,2.07
Operations,Male,52,Consultant,2019-10-21 08:03:05.556036,4,Bachelor,5,8250.0,30,40,11,3,0,6,86,2,3.8
Legal,Female,60,Consultant,2021-04-21 08:03:05.556036,3,Master,2,6600.0,40,17,2,2,0,4,88,2,4.83
IT,Female,23,Consultant,2015-12-24 08:03:05.556036,8,High School,1,6050.0,35,12,10,12,0,3,41,1,1.88
Customer Support,Male,59,Consultant,2019-01-28 08:03:05.556036,5,Bachelor,3,7150.0,42,6,23,12,75,13,75,1,1.35
IT,Male,25,Consultant,2015-11-25 08:03:05.556036,8,Bachelor,3,7150.0,30,45,20,13,100,3,63,1,3.66
Sales,Male,48,Consultant,2015-10-01 08:03:05.556036,8,Master,1,6050.0,39,6,14,2,100,18,16,0,3.98
Operations,Male,49,Consultant,2016-05-05 08:03:05.556036,8,Master,3,7150.0,41,17,14,4,100,10,24,0,2.47
Sales,Female,22,Consultant,2021-04-21 08:03:05.556036,3,Master,4,7700.0,59,20,10,4,100,18,93,2,4.93
HR,Male,39,Consultant,2019-02-13 08:03:05.556036,5,Bachelor,3,7150.0,47,28,25,13,25,10,3,2,1.58
Customer Support,Female,37,Consultant,2019-04-19 08:03:05.556036,5,High School,3,7150.0,33,28,16,0,25,4,44,0,3.33
Legal,Male,50,Consultant,2016-09-09 08:03:05.556036,7,High School,5,8250.0,40,16,8,14,75,17,30,2,3.61
HR,Female,55,Consultant,2015-08-07 08:03:05.556036,9,High School,4,7700.0,33,15,19,11,50,17,77,2,4.98
Legal,Male,44,Consultant,2021-10-21 08:03:05.556036,2,Bachelor,1,6050.0,58,4,10,14,75,16,4,1,2.33
Finance,Male,49,Consultant,2015-03-12 08:03:05.556036,9,Bachelor,4,7700.0,32,5,2,10,75,6,70,0,2.91
Sales,Other,28,Consultant,2015-01-16 08:03:05.556036,9,Bachelor,4,7700.0,50,7,7,3,100,9,87,0,1.77
Customer Support,Female,45,Consultant,2019-03-08 08:03:05.556036,5,High School,2,6600.0,53,48,21,0,100,10,87,0,2.98
IT,Female,50,Consultant,2020-04-23 08:03:05.556036,4,Bachelor,5,8250.0,54,38,23,3,100,2,96,0,2.34
Operations,Other,40,Consultant,2021-06-23 08:03:05.556036,3,High School,2,6600.0,31,17,29,0,75,12,20,2,3.76
Sales,Male,23,Consultant,2021-05-01 08:03:05.556036,3,High School,1,6050.0,52,43,26,11,100,19,93,1,2.22
Legal,Male,55,Consultant,2022-02-09 08:03:05.556036,2,Bachelor,5,8250.0,39,6,14,0,75,1,56,1,1.34
Engineering,Female,45,Consultant,2023-08-31 08:03:05.556036,1,Bachelor,1,6050.0,45,28,24,12,50,12,4,1,3.3
Sales,Female,31,Consultant,2016-11-28 08:03:05.556036,7,High School,2,6600.0,41,0,9,2,0,2,10,0,3.55
Finance,Male,33,Consultant,2021-06-16 08:03:05.556036,3,High School,5,8250.0,45,10,17,11,100,6,56,0,3.0
Operations,Male,50,Consultant,2018-01-03 08:03:05.556036,6,Bachelor,5,8250.0,53,47,20,8,0,12,62,1,3.06
Operations,Male,34,Consultant,2016-04-06 08:03:05.556036,8,Bachelor,4,7700.0,40,38,21,12,75,12,24,0,4.09
HR,Male,54,Consultant,2016-02-12 08:03:05.556036,8,Master,2,6600.0,54,2,19,0,75,15,31,0,1.29
Sales,Male,49,Consultant,2021-03-09 08:03:05.556036,3,Master,4,7700.0,37,24,4,11,0,7,11,2,4.77
Sales,Female,37,Consultant,2020-06-28 08:03:05.556036,4,High School,4,7700.0,55,28,5,3,75,15,29,2,3.19
Sales,Female,43,Consultant,2020-12-31 08:03:05.556036,3,PhD,4,7700.0,43,43,23,13,25,13,46,1,1.18
Operations,Male,27,Consultant,2018-07-14 08:03:05.556036,6,Bachelor,3,7150.0,34,39,18,8,50,12,5,2,4.44
Finance,Female,46,Consultant,2019-08-30 08:03:05.556036,5,Bachelor,4,7700.0,42,42,8,9,50,7,36,0,2.55
Finance,Male,25,Consultant,2022-05-01 08:03:05.556036,2,High School,2,6600.0,60,10,7,8,50,13,92,0,3.59
Customer Support,Female,54,Consultant,2019-06-19 08:03:05.556036,5,Bachelor,5,8250.0,49,13,15,3,25,9,35,2,2.96
Sales,Female,33,Consultant,2017-01-11 08:03:05.556036,7,Bachelor,4,7700.0,45,35,17,8,100,8,74,2,4.92
Engineering,Female,22,Consultant,2021-09-16 08:03:05.556036,2,Bachelor,3,7150.0,39,4,0,4,25,5,42,0,4.43
HR,Other,47,Consultant,2020-02-23 08:03:05.556036,4,PhD,3,7150.0,44,14,21,2,25,6,7,0,1.24
Legal,Male,40,Consultant,2017-08-13 08:03:05.556036,7,Bachelor,3,7150.0,31,1,25,0,100,15,62,0,4.82
HR,Male,35,Consultant,2018-07-26 08:03:05.556036,6,Bachelor,2,6600.0,32,24,2,13,50,15,73,1,4.81
Customer Support,Male,53,Consultant,2023-06-06 08:03:05.556036,1,Bachelor,3,7150.0,43,40,26,12,100,7,26,1,4.32
Legal,Female,33,Consultant,2022-10-17 08:03:05.556036,1,High School,5,8250.0,54,24,27,0,25,15,54,0,1.27
Customer Support,Male,59,Consultant,2017-02-26 08:03:05.556036,7,Bachelor,4,7700.0,49,32,16,2,100,7,82,2,2.84
Sales,Female,40,Consultant,2020-09-06 08:03:05.556036,3,Bachelor,2,6600.0,51,17,9,11,0,14,57,1,3.78
IT,Female,38,Consultant,2016-09-20 08:03:05.556036,7,Bachelor,3,7150.0,45,37,15,0,50,5,57,2,3.99
Engineering,Female,37,Consultant,2022-09-26 08:03:05.556036,1,Bachelor,4,7700.0,37,13,9,2,0,8,90,2,2.92
IT,Male,50,Consultant,2020-12-08 08:03:05.556036,3,Bachelor,4,7700.0,39,24,5,13,50,9,16,1,1.29
Finance,Female,57,Consultant,2023-11-06 08:03:05.556036,0,Bachelor,3,7150.0,45,17,5,5,0,14,57,0,3.5
Sales,Male,45,Consultant,2014-10-25 08:03:05.556036,9,Bachelor,5,8250.0,34,40,27,4,0,16,7,2,4.66
Sales,Female,45,Consultant,2024-05-09 08:03:05.556036,0,Bachelor,2,6600.0,42,33,23,8,0,10,36,2,1.27
Customer Support,Male,57,Consultant,2018-05-16 08:03:05.556036,6,PhD,3,7150.0,56,31,24,5,100,11,20,1,4.15
HR,Male,44,Consultant,2019-12-21 08:03:05.556036,4,Bachelor,4,7700.0,43,29,28,11,50,15,54,1,2.58
Operations,Male,46,Consultant,2020-05-11 08:03:05.556036,4,PhD,1,6050.0,42,10,6,8,0,19,47,1,2.51
Sales,Male,28,Consultant,2016-12-02 08:03:05.556036,7,Master,5,8250.0,33,35,10,4,0,8,89,2,2.95
Marketing,Female,42,Consultant,2017-12-26 08:03:05.556036,6,Bachelor,1,6050.0,34,33,18,10,100,15,55,1,2.8
Operations,Female,27,Consultant,2015-07-27 08:03:05.556036,9,Bachelor,5,8250.0,52,3,22,9,25,14,47,1,3.66
Engineering,Female,26,Consultant,2019-03-11 08:03:05.556036,5,Master,1,6050.0,51,19,16,9,0,7,6,0,3.13
Marketing,Male,45,Consultant,2017-07-17 08:03:05.556036,7,Bachelor,4,7700.0,36,11,12,2,25,16,13,0,3.17
Operations,Female,31,Consultant,2023-09-05 08:03:05.556036,1,Master,2,6600.0,43,44,10,1,50,11,77,2,4.73
Customer Support,Male,26,Consultant,2022-04-24 08:03:05.556036,2,High School,5,8250.0,30,7,16,3,75,6,95,2,1.58
Operations,Female,25,Consultant,2023-05-20 08:03:05.556036,1,Bachelor,3,7150.0,58,27,22,0,100,3,43,1,4.66
Finance,Male,56,Consultant,2021-05-29 08:03:05.556036,3,Bachelor,5,8250.0,45,14,21,14,0,1,96,2,3.87
Legal,Male,26,Consultant,2023-10-31 08:03:05.556036,0,High School,3,7150.0,43,40,21,11,0,5,62,2,3.97
Legal,Other,52,Consultant,2016-11-11 08:03:05.556036,7,High School,2,6600.0,44,31,1,1,75,18,90,1,1.91
Sales,Female,43,Consultant,2018-11-15 08:03:05.556036,5,Bachelor,3,7150.0,59,20,28,14,25,15,74,0,4.73
IT,Male,44,Consultant,2015-12-30 08:03:05.556036,8,Bachelor,1,6050.0,32,21,11,1,50,13,59,0,1.49
Marketing,Female,28,Consultant,2021-06-22 08:03:05.556036,3,Master,1,6050.0,56,37,2,9,100,8,67,2,1.62
Engineering,Female,28,Consultant,2014-11-17 08:03:05.556036,9,Bachelor,3,7150.0,47,45,1,6,0,11,39,2,1.49
Engineering,Female,34,Consultant,2019-08-10 08:03:05.556036,5,High School,4,7700.0,42,28,17,14,50,18,71,2,3.41
HR,Female,42,Consultant,2018-05-26 08:03:05.556036,6,Bachelor,4,7700.0,45,41,0,12,50,7,85,1,1.48
Engineering,Female,57,Consultant,2016-02-20 08:03:05.556036,8,Bachelor,2,6600.0,48,2,20,5,25,14,38,0,1.96
HR,Female,43,Consultant,2019-09-09 08:03:05.556036,4,Master,3,7150.0,41,19,16,1,100,16,25,2,2.68
Engineering,Female,24,Consultant,2017-05-16 08:03:05.556036,7,Master,4,7700.0,50,22,10,4,75,15,19,2,2.11
Operations,Male,53,Consultant,2017-03-23 08:03:05.556036,7,High School,3,7150.0,58,5,8,11,100,1,21,0,3.25
HR,Female,24,Consultant,2016-07-01 08:03:05.556036,8,Master,5,8250.0,55,19,14,8,25,18,7,2,2.73
HR,Male,40,Consultant,2015-10-06 08:03:05.556036,8,Bachelor,3,7150.0,52,33,14,3,75,17,91,2,3.85
IT,Male,56,Consultant,2019-08-01 08:03:05.556036,5,Master,3,7150.0,52,0,27,4,50,4,6,0,3.7
Legal,Female,24,Consultant,2014-09-28 08:03:05.556036,9,Bachelor,3,7150.0,58,49,29,2,25,7,90,1,3.13
IT,Male,37,Consultant,2021-02-09 08:03:05.556036,3,High School,2,6600.0,43,5,6,0,0,2,84,2,1.11
IT,Female,53,Consultant,2022-11-03 08:03:05.556036,1,Bachelor,4,7700.0,59,29,14,1,0,6,32,2,2.6
IT,Female,29,Consultant,2023-06-09 08:03:05.556036,1,Bachelor,3,7150.0,33,19,18,6,50,7,57,1,2.91
HR,Male,38,Consultant,2018-03-20 08:03:05.556036,6,Bachelor,4,7700.0,43,32,16,5,0,3,53,0,4.61
IT,Female,40,Consultant,2020-04-08 08:03:05.556036,4,Bachelor,5,8250.0,48,8,18,3,100,11,16,0,2.18
IT,Female,52,Consultant,2020-08-06 08:03:05.556036,4,High School,4,7700.0,50,46,1,3,0,18,9,2,3.45
Operations,Female,47,Consultant,2019-11-14 08:03:05.556036,4,Master,2,6600.0,52,44,21,12,75,11,21,0,1.96
Engineering,Male,34,Consultant,2020-07-04 08:03:05.556036,4,Bachelor,4,7700.0,46,34,23,5,25,8,78,0,3.94
Sales,Female,27,Consultant,2019-04-15 08:03:05.556036,5,High School,3,7150.0,30,29,13,2,100,14,99,2,1.32
Legal,Male,53,Consultant,2016-08-01 08:03:05.556036,8,Bachelor,5,8250.0,45,17,15,8,0,16,77,0,4.22
Customer Support,Male,56,Consultant,2014-09-12 08:03:05.556036,9,High School,3,7150.0,32,9,4,3,50,1,20,2,2.65
Marketing,Male,36,Consultant,2020-01-17 08:03:05.556036,4,Bachelor,1,6050.0,36,6,11,9,50,17,58,0,1.27
IT,Female,23,Consultant,2015-03-22 08:03:05.556036,9,Bachelor,5,8250.0,46,33,21,5,75,18,38,1,3.25
Sales,Male,28,Consultant,2023-12-12 08:03:05.556036,0,High School,5,8250.0,30,23,14,14,100,1,19,0,1.83
Legal,Male,40,Consultant,2016-03-22 08:03:05.556036,8,Bachelor,1,6050.0,30,32,5,5,75,7,82,1,3.44
Marketing,Female,44,Consultant,2016-05-10 08:03:05.556036,8,High School,3,7150.0,42,38,5,4,50,6,62,0,2.16
HR,Female,41,Consultant,2024-07-09 08:03:05.556036,0,Bachelor,4,7700.0,37,6,24,9,100,17,11,0,3.71
Customer Support,Female,43,Consultant,2016-12-29 08:03:05.556036,7,High School,2,6600.0,53,6,4,4,75,1,22,0,2.84
Legal,Male,38,Consultant,2016-02-18 08:03:05.556036,8,Bachelor,4,7700.0,53,7,16,14,100,16,95,2,4.98
HR,Female,31,Consultant,2015-01-17 08:03:05.556036,9,Bachelor,5,8250.0,39,23,15,8,100,14,50,1,4.88
Legal,Male,55,Consultant,2020-03-28 08:03:05.556036,4,Bachelor,1,6050.0,37,23,8,6,0,1,84,2,2.26
IT,Male,37,Consultant,2016-02-24 08:03:05.556036,8,Master,5,8250.0,53,47,5,12,75,10,97,1,4.22
Customer Support,Male,51,Consultant,2016-05-31 08:03:05.556036,8,Bachelor,5,8250.0,59,37,26,11,100,19,5,1,4.78
Marketing,Male,53,Consultant,2015-11-19 08:03:05.556036,8,Master,1,6050.0,59,10,15,10,25,12,68,1,4.71
Customer Support,Female,30,Consultant,2024-06-06 08:03:05.556036,0,Bachelor,5,8250.0,51,49,9,9,25,15,69,1,2.81
Marketing,Female,51,Consultant,2022-09-15 08:03:05.556036,1,Master,2,6600.0,40,5,10,14,25,10,60,2,4.25
Sales,Male,49,Consultant,2016-11-10 08:03:05.556036,7,Master,1,6050.0,52,9,7,2,0,14,76,0,4.39
HR,Male,27,Consultant,2020-01-08 08:03:05.556036,4,Bachelor,1,6050.0,51,37,27,5,50,15,54,1,1.03
IT,Female,37,Consultant,2016-06-12 08:03:05.556036,8,Bachelor,4,7700.0,48,16,23,14,0,4,10,2,1.66
Finance,Female,51,Consultant,2021-02-02 08:03:05.556036,3,Bachelor,3,7150.0,51,28,20,13,75,4,9,1,3.7
IT,Female,25,Consultant,2018-11-06 08:03:05.556036,5,Bachelor,1,6050.0,58,44,12,0,50,10,4,1,3.74
Sales,Female,47,Consultant,2019-09-22 08:03:05.556036,4,Master,4,7700.0,44,46,1,0,25,19,60,0,3.6
Sales,Female,50,Consultant,2024-06-20 08:03:05.556036,0,Bachelor,3,7150.0,50,32,15,6,0,10,60,0,4.21
Engineering,Male,41,Consultant,2019-07-29 08:03:05.556036,5,High School,2,6600.0,48,47,18,11,100,19,29,1,4.29
Marketing,Female,32,Consultant,2021-05-23 08:03:05.556036,3,High School,2,6600.0,44,49,11,4,25,11,84,2,3.53
Finance,Female,35,Consultant,2016-04-06 08:03:05.556036,8,PhD,2,6600.0,48,27,25,13,75,15,95,2,1.66
HR,Female,53,Consultant,2019-07-11 08:03:05.556036,5,Bachelor,1,6050.0,40,14,24,10,50,16,17,1,3.65
HR,Female,46,Consultant,2021-04-22 08:03:05.556036,3,Bachelor,5,8250.0,58,8,6,7,25,15,88,0,4.78
Operations,Male,55,Consultant,2017-05-27 08:03:05.556036,7,PhD,5,8250.0,56,4,19,12,75,19,65,0,3.96
Operations,Female,45,Consultant,2023-12-08 08:03:05.556036,0,Bachelor,5,8250.0,40,43,12,0,75,9,34,0,4.59
Operations,Male,24,Consultant,2019-10-10 08:03:05.556036,4,Bachelor,5,8250.0,44,12,7,3,100,2,56,0,1.84
Marketing,Female,44,Consultant,2019-02-25 08:03:05.556036,5,Master,3,7150.0,30,6,20,6,0,8,11,2,2.32
Customer Support,Female,34,Consultant,2019-06-16 08:03:05.556036,5,Bachelor,5,8250.0,36,28,5,14,100,15,81,1,1.37
IT,Female,40,Consultant,2017-01-25 08:03:05.556036,7,Master,1,6050.0,44,24,18,8,0,11,37,0,4.9
Sales,Female,42,Consultant,2024-04-29 08:03:05.556036,0,Bachelor,2,6600.0,54,37,25,12,50,15,14,0,1.96
Marketing,Male,42,Consultant,2019-10-19 08:03:05.556036,4,PhD,2,6600.0,59,5,8,7,100,5,72,0,2.28
Operations,Female,36,Consultant,2020-04-25 08:03:05.556036,4,Bachelor,2,6600.0,57,28,20,1,0,8,59,2,2.22
Engineering,Male,56,Consultant,2015-08-07 08:03:05.556036,9,PhD,5,8250.0,32,30,13,6,75,19,94,1,4.58
