Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
Legal,Male,59,Developer,2018-03-19 08:03:05.556036,6,Bachelor,2,6000.0,40,33,10,8,100,9,26,2,2.88
HR,Male,22,Developer,2017-05-24 08:03:05.556036,7,Bachelor,4,7000.0,33,27,12,6,0,7,12,1,1.24
Customer Support,Other,57,Developer,2023-08-01 08:03:05.556036,1,High School,3,6500.0,59,14,1,6,75,9,95,0,1.53
Legal,Female,53,Developer,2020-08-19 08:03:05.556036,4,High School,5,7500.0,36,27,20,14,50,16,54,1,1.87
Legal,Female,32,Developer,2015-05-16 08:03:05.556036,9,Bachelor,3,6500.0,56,15,3,3,25,18,38,1,1.86
IT,Female,59,Developer,2021-08-01 08:03:05.556036,3,PhD,1,5500.0,34,38,6,10,25,5,92,1,2.52
Customer Support,Male,60,Developer,2016-10-25 08:03:05.556036,7,Bachelor,5,7500.0,35,14,9,3,50,6,35,1,1.02
Engineering,Female,27,Developer,2017-09-13 08:03:05.556036,6,High School,1,5500.0,59,30,27,14,50,18,69,1,2.63
Legal,Other,40,Developer,2020-11-27 08:03:05.556036,3,Bachelor,5,7500.0,45,23,29,6,0,13,47,2,4.18
Customer Support,Male,55,Developer,2024-03-22 08:03:05.556036,0,Bachelor,4,7000.0,41,47,17,10,50,5,57,0,3.81
Operations,Female,36,Developer,2023-08-09 08:03:05.556036,1,Bachelor,1,5500.0,45,12,11,2,0,16,36,1,3.75
Engineering,Female,36,Developer,2019-11-28 08:03:05.556036,4,High School,1,5500.0,42,10,22,3,50,4,39,0,3.79
Operations,Female,40,Developer,2015-08-18 08:03:05.556036,9,High School,1,5500.0,54,45,0,13,0,16,88,1,1.27
Engineering,Female,53,Developer,2021-09-27 08:03:05.556036,2,Master,3,6500.0,47,32,26,3,75,8,93,1,4.23
Finance,Female,36,Developer,2016-10-23 08:03:05.556036,7,High School,2,6000.0,50,16,11,12,100,11,2,1,4.48
Finance,Other,28,Developer,2017-11-07 08:03:05.556036,6,High School,3,6500.0,31,18,13,7,50,18,23,1,2.28
Operations,Male,46,Developer,2019-08-12 08:03:05.556036,5,High School,3,6500.0,34,22,19,11,0,1,58,2,4.11
Customer Support,Female,34,Developer,2017-03-31 08:03:05.556036,7,Bachelor,1,5500.0,47,2,14,5,100,11,53,0,3.03
Operations,Female,23,Developer,2016-01-20 08:03:05.556036,8,High School,4,7000.0,38,45,14,11,0,9,24,2,4.06
Engineering,Male,38,Developer,2017-07-04 08:03:05.556036,7,High School,1,5500.0,33,48,29,3,100,11,19,0,4.77
Legal,Female,53,Developer,2017-01-21 08:03:05.556036,7,Bachelor,4,7000.0,53,8,23,4,25,11,95,2,3.38
Finance,Female,34,Developer,2017-06-28 08:03:05.556036,7,PhD,5,7500.0,44,22,27,6,0,14,57,0,2.02
Marketing,Male,40,Developer,2015-10-04 08:03:05.556036,8,Bachelor,1,5500.0,38,45,4,7,50,17,60,0,1.71
Sales,Female,37,Developer,2015-09-08 08:03:05.556036,8,PhD,5,7500.0,44,24,28,0,25,11,62,2,3.61
Engineering,Other,52,Developer,2019-08-16 08:03:05.556036,5,High School,5,7500.0,59,43,6,2,75,1,87,1,1.44
Customer Support,Female,24,Developer,2017-06-01 08:03:05.556036,7,Bachelor,4,7000.0,36,47,21,3,50,7,52,0,1.7
Sales,Male,58,Developer,2016-11-19 08:03:05.556036,7,Bachelor,4,7000.0,38,0,22,11,0,5,78,0,4.18
Finance,Other,55,Developer,2020-03-07 08:03:05.556036,4,High School,5,7500.0,56,25,19,12,100,12,82,2,3.87
Sales,Male,60,Developer,2018-12-06 08:03:05.556036,5,High School,3,6500.0,51,25,16,5,75,4,71,2,3.57
HR,Male,45,Developer,2023-11-16 08:03:05.556036,0,Master,4,7000.0,45,6,24,7,100,13,27,1,1.09
Finance,Female,38,Developer,2018-05-26 08:03:05.556036,6,Bachelor,4,7000.0,42,27,7,2,75,5,82,0,2.88
Legal,Male,50,Developer,2015-06-18 08:03:05.556036,9,Bachelor,1,5500.0,45,27,17,3,100,8,54,0,2.49
Legal,Male,43,Developer,2024-03-22 08:03:05.556036,0,Master,5,7500.0,31,11,25,4,100,16,39,2,3.7
Customer Support,Male,31,Developer,2019-11-28 08:03:05.556036,4,High School,1,5500.0,57,16,26,5,50,9,61,2,1.29
Marketing,Male,53,Developer,2016-01-18 08:03:05.556036,8,Bachelor,4,7000.0,57,36,16,12,75,6,21,0,2.73
Marketing,Male,53,Developer,2022-05-02 08:03:05.556036,2,High School,4,7000.0,48,1,10,4,100,8,24,1,3.85
IT,Female,56,Developer,2018-01-21 08:03:05.556036,6,Bachelor,1,5500.0,42,23,11,8,100,4,38,0,4.13
Operations,Other,35,Developer,2015-10-06 08:03:05.556036,8,Bachelor,5,7500.0,43,1,6,0,25,7,34,0,1.96
Customer Support,Male,46,Developer,2020-04-04 08:03:05.556036,4,Master,5,7500.0,55,0,2,12,75,7,40,0,2.59
Marketing,Male,59,Developer,2020-04-23 08:03:05.556036,4,PhD,4,7000.0,38,29,14,14,25,16,60,1,2.57
Marketing,Female,30,Developer,2021-06-08 08:03:05.556036,3,High School,1,5500.0,40,37,15,4,0,5,1,0,2.2
Engineering,Female,46,Developer,2019-01-21 08:03:05.556036,5,Bachelor,3,6500.0,42,27,21,4,0,16,20,2,1.11
Customer Support,Male,58,Developer,2016-03-14 08:03:05.556036,8,Bachelor,2,6000.0,51,30,18,13,75,1,91,2,3.36
Marketing,Male,47,Developer,2020-02-27 08:03:05.556036,4,Bachelor,3,6500.0,58,13,0,14,0,19,63,0,3.22
Sales,Female,41,Developer,2017-05-20 08:03:05.556036,7,Bachelor,2,6000.0,36,25,24,12,25,12,73,2,4.74
Marketing,Male,49,Developer,2021-05-01 08:03:05.556036,3,Bachelor,3,6500.0,42,20,23,2,50,1,17,2,4.27
Sales,Male,53,Developer,2014-10-09 08:03:05.556036,9,High School,2,6000.0,37,17,8,0,25,15,23,1,1.81
IT,Male,36,Developer,2022-03-25 08:03:05.556036,2,PhD,3,6500.0,57,9,22,2,25,2,84,2,1.62
Sales,Male,36,Developer,2021-07-27 08:03:05.556036,3,High School,3,6500.0,48,9,17,10,75,5,3,0,4.43
IT,Male,57,Developer,2018-12-21 08:03:05.556036,5,High School,3,6500.0,35,6,4,7,75,12,16,0,2.19
Engineering,Other,37,Developer,2015-01-09 08:03:05.556036,9,Bachelor,1,5500.0,56,27,14,10,25,1,32,2,2.6
IT,Male,55,Developer,2022-08-30 08:03:05.556036,2,Master,5,7500.0,33,6,20,14,50,9,34,2,3.5
Engineering,Male,48,Developer,2022-07-09 08:03:05.556036,2,High School,5,7500.0,49,14,20,2,75,8,82,2,2.18
IT,Male,23,Developer,2021-09-06 08:03:05.556036,2,Bachelor,3,6500.0,39,7,16,9,100,13,80,0,4.77
Sales,Female,47,Developer,2016-02-25 08:03:05.556036,8,PhD,3,6500.0,52,40,29,4,25,13,38,2,4.26
Sales,Male,52,Developer,2023-04-13 08:03:05.556036,1,High School,2,6000.0,43,43,25,14,25,8,24,0,3.43
Engineering,Male,56,Developer,2023-01-26 08:03:05.556036,1,Bachelor,4,7000.0,50,20,12,12,50,7,80,2,4.81
IT,Female,34,Developer,2019-03-07 08:03:05.556036,5,Bachelor,1,5500.0,56,38,23,0,25,4,15,0,1.74
HR,Male,52,Developer,2018-03-04 08:03:05.556036,6,Master,4,7000.0,48,7,2,7,75,19,43,2,1.07
Legal,Male,27,Developer,2016-08-28 08:03:05.556036,8,Bachelor,2,6000.0,30,35,24,3,100,16,35,1,3.12
HR,Male,30,Developer,2018-11-22 08:03:05.556036,5,High School,4,7000.0,32,22,4,4,100,17,74,2,3.44
HR,Male,33,Developer,2020-08-24 08:03:05.556036,4,Bachelor,3,6500.0,49,47,23,9,0,7,34,0,3.61
Finance,Female,47,Developer,2018-11-09 08:03:05.556036,5,Bachelor,2,6000.0,50,49,15,8,75,8,30,2,2.98
IT,Female,39,Developer,2023-12-04 08:03:05.556036,0,PhD,4,7000.0,37,40,7,1,50,4,87,0,2.77
HR,Female,38,Developer,2021-09-19 08:03:05.556036,2,High School,5,7500.0,44,49,0,12,75,5,38,2,3.25
Operations,Male,44,Developer,2020-12-01 08:03:05.556036,3,Bachelor,3,6500.0,51,27,22,9,75,10,4,0,1.34
Legal,Male,24,Developer,2022-04-04 08:03:05.556036,2,High School,4,7000.0,57,1,19,12,25,16,32,0,2.15
HR,Female,47,Developer,2016-11-17 08:03:05.556036,7,PhD,3,6500.0,40,29,22,6,100,19,3,0,3.18
Customer Support,Male,40,Developer,2015-02-18 08:03:05.556036,9,Bachelor,1,5500.0,60,25,10,5,25,9,36,2,4.07
Sales,Female,40,Developer,2022-08-21 08:03:05.556036,2,Master,3,6500.0,47,7,13,9,100,18,3,1,1.86
Marketing,Female,32,Developer,2021-04-21 08:03:05.556036,3,Bachelor,1,5500.0,52,30,4,6,75,6,5,0,1.21
Sales,Male,51,Developer,2020-08-18 08:03:05.556036,4,Bachelor,2,6000.0,43,15,2,11,25,14,52,1,3.24
Customer Support,Male,37,Developer,2020-05-02 08:03:05.556036,4,Bachelor,1,5500.0,37,42,0,10,75,4,63,1,3.07
Legal,Female,37,Developer,2014-12-15 08:03:05.556036,9,High School,5,7500.0,44,34,11,3,25,1,55,2,4.02
Customer Support,Female,60,Developer,2021-10-18 08:03:05.556036,2,PhD,4,7000.0,40,40,12,11,50,18,8,1,2.03
HR,Male,29,Developer,2016-01-19 08:03:05.556036,8,High School,5,7500.0,55,26,7,1,0,18,61,0,2.26
Engineering,Male,46,Developer,2021-12-04 08:03:05.556036,2,Master,3,6500.0,41,18,0,11,75,15,16,0,4.14
IT,Male,42,Developer,2017-05-28 08:03:05.556036,7,Master,2,6000.0,38,41,1,6,0,15,59,1,1.89
Sales,Male,27,Developer,2017-06-28 08:03:05.556036,7,Master,4,7000.0,52,30,13,3,100,14,2,0,2.44
HR,Male,48,Developer,2021-12-26 08:03:05.556036,2,Bachelor,4,7000.0,53,41,26,5,0,16,7,2,3.03
Sales,Female,33,Developer,2024-01-17 08:03:05.556036,0,Bachelor,4,7000.0,52,36,1,2,0,14,61,2,2.03
Engineering,Female,52,Developer,2014-12-16 08:03:05.556036,9,Bachelor,1,5500.0,37,19,3,3,0,9,64,0,2.3
Customer Support,Male,35,Developer,2018-05-10 08:03:05.556036,6,Bachelor,4,7000.0,43,20,12,0,100,1,12,2,2.76
Finance,Female,37,Developer,2024-03-18 08:03:05.556036,0,Bachelor,3,6500.0,60,20,28,3,50,15,59,2,3.9
Operations,Male,49,Developer,2024-06-05 08:03:05.556036,0,Bachelor,1,5500.0,47,45,29,5,50,14,43,1,3.56
Customer Support,Other,39,Developer,2019-02-22 08:03:05.556036,5,High School,2,6000.0,53,14,2,3,25,4,87,0,1.65
Legal,Male,34,Developer,2019-06-21 08:03:05.556036,5,High School,1,5500.0,54,41,22,2,25,8,43,1,1.2
Finance,Male,40,Developer,2018-04-23 08:03:05.556036,6,Bachelor,2,6000.0,31,16,27,5,0,16,49,1,1.25
HR,Female,26,Developer,2020-06-20 08:03:05.556036,4,Bachelor,4,7000.0,40,1,14,8,25,7,95,2,3.05
Engineering,Male,58,Developer,2021-07-07 08:03:05.556036,3,Bachelor,2,6000.0,54,4,4,7,50,2,88,1,1.95
Marketing,Male,58,Developer,2021-10-26 08:03:05.556036,2,Bachelor,2,6000.0,42,43,17,9,0,5,5,0,4.28
Finance,Female,46,Developer,2021-10-25 08:03:05.556036,2,Master,4,7000.0,52,12,29,0,25,1,6,1,2.94
Engineering,Female,44,Developer,2024-02-15 08:03:05.556036,0,Bachelor,3,6500.0,38,18,29,8,100,19,31,2,4.65
Legal,Male,34,Developer,2024-01-16 08:03:05.556036,0,High School,3,6500.0,57,23,22,9,50,17,48,0,3.03
Sales,Male,54,Developer,2017-05-31 08:03:05.556036,7,Bachelor,5,7500.0,38,46,22,9,25,13,15,0,4.68
Legal,Male,58,Developer,2022-06-19 08:03:05.556036,2,High School,1,5500.0,46,33,7,14,100,16,1,0,4.76
Finance,Female,50,Developer,2014-09-07 08:03:05.556036,10,Master,4,7000.0,56,12,7,11,0,7,28,1,3.72
Engineering,Female,50,Developer,2017-08-06 08:03:05.556036,7,High School,1,5500.0,42,34,25,14,25,7,37,0,3.47
Legal,Male,33,Developer,2018-01-07 08:03:05.556036,6,Bachelor,3,6500.0,33,23,7,4,100,15,12,1,3.93
Operations,Male,43,Developer,2021-11-13 08:03:05.556036,2,High School,3,6500.0,57,47,21,9,100,18,42,1,4.04
Engineering,Female,54,Developer,2016-10-29 08:03:05.556036,7,High School,4,7000.0,39,46,13,12,75,16,90,0,1.18
IT,Female,50,Developer,2015-07-30 08:03:05.556036,9,High School,3,6500.0,39,39,13,0,50,8,96,2,4.65
HR,Female,51,Developer,2021-03-13 08:03:05.556036,3,High School,4,7000.0,44,34,17,11,100,4,29,1,1.74
Customer Support,Male,55,Developer,2024-03-09 08:03:05.556036,0,High School,4,7000.0,44,21,12,11,50,15,7,0,1.27
HR,Male,56,Developer,2021-12-06 08:03:05.556036,2,High School,5,7500.0,53,43,3,12,50,7,26,1,1.82
IT,Male,59,Developer,2024-06-03 08:03:05.556036,0,PhD,1,5500.0,39,48,24,0,75,14,4,0,2.33
Sales,Male,58,Developer,2020-05-21 08:03:05.556036,4,Master,2,6000.0,50,5,4,7,25,5,83,1,1.77
Engineering,Male,54,Developer,2015-02-16 08:03:05.556036,9,Bachelor,4,7000.0,44,17,7,0,25,12,9,0,2.19
Customer Support,Female,27,Developer,2015-05-26 08:03:05.556036,9,Bachelor,3,6500.0,49,44,0,4,25,5,68,0,1.84
Customer Support,Other,28,Developer,2015-07-04 08:03:05.556036,9,High School,5,7500.0,60,47,10,9,50,17,1,1,3.15
Engineering,Female,37,Developer,2021-09-26 08:03:05.556036,2,High School,2,6000.0,44,18,2,14,75,17,55,1,2.66
IT,Female,23,Developer,2023-09-18 08:03:05.556036,0,Master,2,6000.0,50,17,1,13,25,11,84,2,2.98
Customer Support,Male,25,Developer,2015-12-26 08:03:05.556036,8,Bachelor,2,6000.0,59,26,8,1,25,19,18,2,2.26
Marketing,Female,42,Developer,2024-04-13 08:03:05.556036,0,Master,5,7500.0,34,32,12,6,50,2,74,2,1.19
HR,Female,28,Developer,2018-02-21 08:03:05.556036,6,High School,4,7000.0,57,0,7,11,25,1,8,0,3.44
Finance,Female,48,Developer,2015-08-17 08:03:05.556036,9,Master,5,7500.0,59,2,15,3,50,4,69,2,1.81
Legal,Male,39,Developer,2019-10-30 08:03:05.556036,4,High School,1,5500.0,32,24,4,4,100,18,35,2,3.38
Legal,Male,23,Developer,2023-02-13 08:03:05.556036,1,Bachelor,5,7500.0,54,18,13,1,75,9,45,0,3.67
Legal,Female,58,Developer,2023-07-27 08:03:05.556036,1,High School,1,5500.0,58,26,11,13,0,7,22,1,2.83
Customer Support,Female,35,Developer,2015-01-25 08:03:05.556036,9,Bachelor,4,7000.0,52,15,28,7,50,10,38,0,1.59
Customer Support,Female,52,Developer,2015-10-04 08:03:05.556036,8,Master,3,6500.0,33,20,5,8,100,6,93,1,2.89
Engineering,Female,54,Developer,2018-11-24 08:03:05.556036,5,Bachelor,1,5500.0,40,39,25,14,25,18,71,0,3.96
HR,Female,25,Developer,2016-07-27 08:03:05.556036,8,Master,2,6000.0,42,10,24,7,50,16,86,0,2.59
HR,Female,44,Developer,2019-10-08 08:03:05.556036,4,Bachelor,5,7500.0,43,20,14,0,50,13,75,0,1.9
Customer Support,Female,55,Developer,2017-12-11 08:03:05.556036,6,Bachelor,3,6500.0,59,9,10,11,100,17,98,2,2.83
Finance,Male,54,Developer,2018-12-13 08:03:05.556036,5,Bachelor,2,6000.0,33,15,1,9,50,7,80,1,3.95
Legal,Male,40,Developer,2016-10-01 08:03:05.556036,7,Bachelor,3,6500.0,53,26,7,5,25,5,23,1,4.95
IT,Female,22,Developer,2022-05-07 08:03:05.556036,2,High School,1,5500.0,42,24,14,7,100,7,66,2,2.25
Legal,Female,51,Developer,2021-03-27 08:03:05.556036,3,Bachelor,4,7000.0,54,8,18,0,25,3,17,1,4.6
Legal,Male,54,Developer,2024-02-19 08:03:05.556036,0,High School,2,6000.0,31,48,8,14,0,6,66,1,4.17
IT,Female,30,Developer,2023-02-01 08:03:05.556036,1,Master,2,6000.0,53,15,15,3,25,16,28,0,4.11
Sales,Female,46,Developer,2019-03-29 08:03:05.556036,5,Bachelor,3,6500.0,56,46,29,3,25,7,25,2,3.33
Sales,Male,54,Developer,2020-04-07 08:03:05.556036,4,Bachelor,1,5500.0,57,7,2,12,25,2,73,0,4.25
HR,Female,34,Developer,2023-03-03 08:03:05.556036,1,Bachelor,3,6500.0,36,48,17,6,100,11,89,2,2.79
Marketing,Male,38,Developer,2020-08-19 08:03:05.556036,4,Master,4,7000.0,46,35,27,1,100,14,79,0,2.4
Legal,Female,36,Developer,2015-02-09 08:03:05.556036,9,Master,4,7000.0,45,13,23,3,50,5,4,0,4.17
Operations,Male,33,Developer,2016-04-08 08:03:05.556036,8,Bachelor,3,6500.0,60,10,28,3,0,2,30,2,3.82
Engineering,Male,44,Developer,2021-09-30 08:03:05.556036,2,High School,5,7500.0,60,41,28,12,100,12,62,0,1.91
Engineering,Male,35,Developer,2016-08-04 08:03:05.556036,8,Bachelor,5,7500.0,41,22,20,8,75,5,37,0,2.52
Marketing,Male,56,Developer,2016-01-20 08:03:05.556036,8,High School,3,6500.0,48,49,23,10,50,12,70,2,3.12
IT,Male,60,Developer,2022-01-06 08:03:05.556036,2,PhD,3,6500.0,57,5,27,3,50,7,34,2,3.22
HR,Male,45,Developer,2022-04-06 08:03:05.556036,2,Bachelor,3,6500.0,53,47,20,2,25,10,30,2,1.84
Sales,Female,25,Developer,2017-08-15 08:03:05.556036,7,High School,1,5500.0,58,11,28,0,100,12,62,0,1.49
Sales,Female,47,Developer,2019-06-14 08:03:05.556036,5,Bachelor,4,7000.0,48,45,8,6,50,2,56,1,2.42
IT,Male,29,Developer,2015-05-15 08:03:05.556036,9,PhD,5,7500.0,51,25,29,9,100,17,31,0,3.06
HR,Male,36,Developer,2018-03-24 08:03:05.556036,6,Bachelor,2,6000.0,58,39,3,12,100,10,60,2,1.32
Engineering,Female,32,Developer,2020-12-17 08:03:05.556036,3,High School,1,5500.0,49,23,16,0,0,17,15,0,3.47
Operations,Other,52,Developer,2022-08-15 08:03:05.556036,2,High School,3,6500.0,54,14,29,12,25,4,90,2,2.51
Customer Support,Male,41,Developer,2021-06-05 08:03:05.556036,3,Master,2,6000.0,55,21,18,8,100,12,83,1,1.82
Operations,Female,46,Developer,2024-05-06 08:03:05.556036,0,Bachelor,5,7500.0,54,35,4,2,25,19,33,1,3.17
Legal,Female,26,Developer,2020-09-27 08:03:05.556036,3,High School,4,7000.0,45,36,24,2,100,11,98,2,3.46
Engineering,Female,35,Developer,2017-02-15 08:03:05.556036,7,Bachelor,4,7000.0,30,24,9,4,50,9,37,2,3.84
Legal,Female,38,Developer,2020-09-29 08:03:05.556036,3,Master,5,7500.0,39,13,16,2,75,16,63,1,2.77
IT,Female,38,Developer,2019-11-07 08:03:05.556036,4,Bachelor,5,7500.0,42,45,3,9,75,10,90,2,1.82
Finance,Male,59,Developer,2016-11-21 08:03:05.556036,7,Bachelor,1,5500.0,38,38,2,10,75,5,17,0,4.0
Operations,Female,39,Developer,2015-02-26 08:03:05.556036,9,High School,2,6000.0,55,0,22,12,100,1,24,2,3.96
Legal,Female,29,Developer,2020-10-28 08:03:05.556036,3,Bachelor,4,7000.0,38,47,9,1,100,9,8,2,2.92
HR,Other,26,Developer,2016-05-22 08:03:05.556036,8,Bachelor,1,5500.0,43,13,18,8,100,9,46,2,2.7
Marketing,Female,22,Developer,2018-06-07 08:03:05.556036,6,Bachelor,5,7500.0,53,20,9,2,100,8,89,0,1.38
Customer Support,Female,56,Developer,2014-12-28 08:03:05.556036,9,Bachelor,4,7000.0,39,19,15,3,100,17,98,0,4.9
Legal,Male,54,Developer,2017-01-07 08:03:05.556036,7,High School,1,5500.0,59,15,13,9,50,17,39,2,1.65
Sales,Female,55,Developer,2019-05-24 08:03:05.556036,5,Bachelor,4,7000.0,34,2,2,7,25,15,88,1,2.08
IT,Male,57,Developer,2021-03-14 08:03:05.556036,3,Master,5,7500.0,55,27,22,11,0,10,1,1,1.86
Engineering,Male,43,Developer,2021-10-24 08:03:05.556036,2,Bachelor,1,5500.0,52,21,10,7,75,17,30,2,2.5
HR,Male,33,Developer,2016-09-09 08:03:05.556036,7,Bachelor,1,5500.0,47,34,18,6,0,2,69,1,1.67
Marketing,Other,42,Developer,2016-08-10 08:03:05.556036,8,Bachelor,5,7500.0,30,3,27,7,100,17,51,2,3.96
Operations,Female,55,Developer,2015-05-29 08:03:05.556036,9,Bachelor,5,7500.0,57,11,8,10,0,7,27,0,2.77
Customer Support,Male,24,Developer,2022-02-24 08:03:05.556036,2,Bachelor,5,7500.0,47,8,18,9,75,18,94,1,1.45
IT,Male,35,Developer,2019-02-18 08:03:05.556036,5,High School,4,7000.0,59,13,3,13,25,5,75,1,1.45
Customer Support,Male,23,Developer,2016-03-07 08:03:05.556036,8,Master,1,5500.0,59,41,25,2,25,8,26,1,3.72
Operations,Female,59,Developer,2015-11-27 08:03:05.556036,8,Bachelor,4,7000.0,38,46,14,4,100,4,89,1,3.74
Sales,Male,43,Developer,2014-10-29 08:03:05.556036,9,High School,1,5500.0,50,8,29,0,100,18,74,0,1.14
Operations,Male,47,Developer,2019-05-25 08:03:05.556036,5,Bachelor,3,6500.0,43,46,22,3,75,12,88,2,1.39
Finance,Female,52,Developer,2017-05-10 08:03:05.556036,7,Bachelor,2,6000.0,57,33,24,12,0,13,43,2,1.65
Customer Support,Female,23,Developer,2019-03-25 08:03:05.556036,5,Bachelor,1,5500.0,57,24,12,1,25,7,79,2,4.34
Engineering,Female,50,Developer,2019-12-23 08:03:05.556036,4,Bachelor,4,7000.0,58,11,17,10,25,13,80,0,1.99
Engineering,Female,34,Developer,2023-11-20 08:03:05.556036,0,High School,3,6500.0,31,31,24,4,0,17,44,0,2.96
Marketing,Female,44,Developer,2016-10-19 08:03:05.556036,7,PhD,3,6500.0,56,44,24,6,100,11,68,2,2.13
Operations,Female,28,Developer,2014-09-10 08:03:05.556036,9,High School,3,6500.0,53,38,5,1,75,4,35,2,4.08
Finance,Female,32,Developer,2024-04-17 08:03:05.556036,0,PhD,5,7500.0,45,25,14,14,0,13,46,1,3.45
Engineering,Female,53,Developer,2023-02-13 08:03:05.556036,1,High School,1,5500.0,30,14,9,6,50,3,60,0,3.81
IT,Female,30,Developer,2023-01-17 08:03:05.556036,1,Bachelor,1,5500.0,51,24,13,7,50,5,93,2,1.31
Customer Support,Male,24,Developer,2017-05-17 08:03:05.556036,7,High School,5,7500.0,60,36,6,9,50,1,13,2,1.01
HR,Female,57,Developer,2019-05-25 08:03:05.556036,5,High School,2,6000.0,56,43,2,12,100,15,18,2,1.25
IT,Male,28,Developer,2020-07-07 08:03:05.556036,4,Bachelor,1,5500.0,31,22,29,3,0,5,87,1,4.77
Engineering,Female,23,Developer,2015-01-13 08:03:05.556036,9,High School,4,7000.0,58,34,8,0,0,4,26,0,2.04
Legal,Female,37,Developer,2023-05-15 08:03:05.556036,1,Bachelor,2,6000.0,48,13,25,6,50,19,24,2,4.56
Finance,Male,52,Developer,2022-09-01 08:03:05.556036,2,High School,5,7500.0,32,35,27,0,100,3,59,1,2.62
Engineering,Female,36,Developer,2023-05-20 08:03:05.556036,1,Bachelor,1,5500.0,53,0,26,1,100,17,12,0,3.36
IT,Female,59,Developer,2018-07-06 08:03:05.556036,6,PhD,2,6000.0,30,12,12,12,100,14,14,2,4.86
Sales,Female,54,Developer,2016-04-30 08:03:05.556036,8,Bachelor,2,6000.0,57,23,1,1,25,17,14,2,3.97
Marketing,Female,31,Developer,2023-11-28 08:03:05.556036,0,Bachelor,2,6000.0,36,23,17,5,0,18,1,0,1.02
HR,Male,33,Developer,2023-09-14 08:03:05.556036,0,PhD,4,7000.0,55,17,29,1,25,8,68,2,1.37
Engineering,Female,26,Developer,2020-01-11 08:03:05.556036,4,Bachelor,1,5500.0,43,23,6,7,75,19,16,2,1.71
Sales,Male,40,Developer,2019-02-14 08:03:05.556036,5,High School,2,6000.0,44,12,3,11,25,19,81,1,4.42
Legal,Male,32,Developer,2023-12-08 08:03:05.556036,0,Bachelor,3,6500.0,49,32,1,12,100,14,79,1,1.76
Finance,Male,23,Developer,2022-09-29 08:03:05.556036,1,Bachelor,5,7500.0,30,31,2,1,0,14,26,1,3.05
Engineering,Male,22,Developer,2019-02-04 08:03:05.556036,5,PhD,5,7500.0,40,36,23,2,100,2,63,0,3.15
Marketing,Female,29,Developer,2020-10-28 08:03:05.556036,3,Bachelor,1,5500.0,59,30,20,2,100,2,84,2,1.31
Engineering,Male,45,Developer,2021-11-22 08:03:05.556036,2,High School,3,6500.0,47,26,10,1,100,16,77,1,3.07
Engineering,Female,23,Developer,2022-10-15 08:03:05.556036,1,Bachelor,5,7500.0,43,26,23,7,0,18,83,1,2.83
Finance,Male,54,Developer,2022-08-30 08:03:05.556036,2,Bachelor,4,7000.0,43,46,26,14,25,18,65,1,4.92
Operations,Male,26,Developer,2020-09-27 08:03:05.556036,3,Master,5,7500.0,42,41,28,14,75,16,27,0,4.38
Finance,Female,59,Developer,2023-11-09 08:03:05.556036,0,Bachelor,5,7500.0,38,2,28,6,50,2,72,2,2.69
Engineering,Female,44,Developer,2016-06-21 08:03:05.556036,8,Bachelor,3,6500.0,44,27,23,0,0,16,3,2,2.78
Legal,Male,33,Developer,2023-02-21 08:03:05.556036,1,High School,4,7000.0,39,7,3,11,75,2,81,2,3.5
Sales,Male,33,Developer,2021-06-15 08:03:05.556036,3,Master,2,6000.0,39,28,24,11,25,18,31,0,1.11
Finance,Male,59,Developer,2023-02-11 08:03:05.556036,1,Bachelor,1,5500.0,55,9,24,4,50,19,60,0,4.54
Sales,Female,22,Developer,2018-09-21 08:03:05.556036,5,Master,3,6500.0,53,47,4,2,100,14,71,1,3.6
Operations,Male,38,Developer,2022-07-16 08:03:05.556036,2,Bachelor,2,6000.0,52,6,11,6,50,18,58,0,2.76
IT,Male,51,Developer,2019-04-10 08:03:05.556036,5,High School,1,5500.0,42,8,19,4,50,15,55,0,4.48
Engineering,Female,43,Developer,2018-06-08 08:03:05.556036,6,Bachelor,2,6000.0,35,0,14,14,50,3,55,2,2.28
Customer Support,Male,32,Developer,2019-02-19 08:03:05.556036,5,High School,5,7500.0,46,26,20,13,100,16,16,2,2.4
Engineering,Female,26,Developer,2024-01-11 08:03:05.556036,0,Bachelor,5,7500.0,41,33,21,3,100,6,41,2,2.01
Marketing,Female,34,Developer,2015-01-20 08:03:05.556036,9,PhD,1,5500.0,57,1,0,1,100,2,57,1,1.79
Engineering,Male,54,Developer,2015-09-09 08:03:05.556036,8,Bachelor,2,6000.0,32,12,23,9,75,7,37,1,2.63
Marketing,Female,58,Developer,2015-07-25 08:03:05.556036,9,Bachelor,5,7500.0,57,16,21,1,75,14,1,2,1.6
IT,Female,38,Developer,2014-09-22 08:03:05.556036,9,Bachelor,2,6000.0,57,3,6,9,100,10,74,1,4.92
Sales,Female,23,Developer,2020-11-28 08:03:05.556036,3,High School,2,6000.0,46,19,0,9,100,18,32,2,4.44
IT,Male,38,Developer,2016-05-10 08:03:05.556036,8,High School,5,7500.0,52,46,25,9,100,2,52,1,4.73
