Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
Finance,Female,26,Technician,2015-06-11 08:03:05.556036,9,High School,2,4200.0,49,46,18,4,75,11,34,0,2.01
Sales,Male,56,Technician,2020-05-04 08:03:05.556036,4,Bachelor,2,4200.0,53,22,16,10,100,6,30,0,2.8
Customer Support,Male,56,Technician,2023-03-02 08:03:05.556036,1,Bachelor,3,4550.0,46,18,9,12,25,8,59,2,1.72
Operations,Male,45,Technician,2022-05-09 08:03:05.556036,2,Bachelor,1,3850.0,37,45,22,13,0,18,94,1,1.61
Marketing,Male,38,Technician,2020-11-08 08:03:05.556036,3,High School,1,3850.0,55,1,9,10,25,18,90,2,1.13
Engineering,Female,26,Technician,2023-01-14 08:03:05.556036,1,Master,3,4550.0,41,17,7,4,0,17,28,1,2.45
Customer Support,Male,28,Technician,2015-05-26 08:03:05.556036,9,Bachelor,5,5250.0,38,34,26,6,25,8,53,1,1.47
Sales,Male,37,Technician,2018-08-06 08:03:05.556036,6,High School,4,4900.0,33,41,17,12,100,1,19,2,3.39
Finance,Female,30,Technician,2017-05-25 08:03:05.556036,7,Master,1,3850.0,53,46,18,10,50,7,51,0,1.24
Finance,Male,37,Technician,2023-06-21 08:03:05.556036,1,Master,4,4900.0,56,24,11,4,100,15,72,1,2.5
IT,Male,55,Technician,2017-10-16 08:03:05.556036,6,High School,3,4550.0,30,35,28,10,50,12,61,2,2.03
IT,Female,39,Technician,2015-01-06 08:03:05.556036,9,High School,2,4200.0,54,22,29,0,0,11,3,2,3.07
HR,Male,35,Technician,2022-05-31 08:03:05.556036,2,High School,2,4200.0,46,23,20,7,100,4,49,0,3.78
Engineering,Female,29,Technician,2022-10-15 08:03:05.556036,1,Bachelor,5,5250.0,60,42,20,12,50,17,47,0,4.89
HR,Female,56,Technician,2017-11-09 08:03:05.556036,6,High School,2,4200.0,45,18,27,12,25,9,60,2,2.16
IT,Male,47,Technician,2019-10-22 08:03:05.556036,4,PhD,4,4900.0,33,47,27,8,50,19,23,1,2.72
Legal,Male,40,Technician,2017-06-19 08:03:05.556036,7,Bachelor,2,4200.0,44,14,6,4,75,10,22,2,1.99
Legal,Female,41,Technician,2022-10-09 08:03:05.556036,1,High School,1,3850.0,47,35,18,11,0,13,65,2,5.0
Operations,Male,50,Technician,2019-07-13 08:03:05.556036,5,PhD,5,5250.0,32,44,0,14,75,6,6,1,4.55
IT,Female,60,Technician,2018-08-19 08:03:05.556036,6,High School,3,4550.0,54,10,8,7,100,11,53,2,1.3
HR,Female,30,Technician,2019-01-31 08:03:05.556036,5,High School,2,4200.0,49,26,15,6,0,8,63,1,3.53
Marketing,Female,47,Technician,2018-10-17 08:03:05.556036,5,Bachelor,4,4900.0,54,46,15,5,0,11,55,0,3.14
Engineering,Male,47,Technician,2019-11-20 08:03:05.556036,4,High School,4,4900.0,30,4,25,14,50,15,77,1,1.99
Sales,Male,47,Technician,2019-12-04 08:03:05.556036,4,Bachelor,3,4550.0,30,6,20,7,50,9,84,2,4.63
Finance,Male,28,Technician,2020-05-27 08:03:05.556036,4,Master,1,3850.0,46,42,9,11,0,5,78,0,4.71
Finance,Male,52,Technician,2019-10-04 08:03:05.556036,4,PhD,4,4900.0,35,10,3,8,25,15,6,1,3.61
Marketing,Male,26,Technician,2016-02-16 08:03:05.556036,8,Bachelor,1,3850.0,39,15,0,11,25,8,56,2,2.74
Marketing,Male,25,Technician,2024-06-11 08:03:05.556036,0,Bachelor,3,4550.0,30,22,9,0,100,15,14,1,1.08
Legal,Female,50,Technician,2016-05-31 08:03:05.556036,8,Bachelor,2,4200.0,56,41,26,7,50,8,8,1,3.1
IT,Male,60,Technician,2022-09-28 08:03:05.556036,1,High School,2,4200.0,43,8,4,7,50,10,42,1,3.85
Engineering,Other,55,Technician,2019-02-22 08:03:05.556036,5,High School,3,4550.0,34,37,4,2,100,6,2,0,4.28
Customer Support,Female,32,Technician,2023-08-23 08:03:05.556036,1,High School,3,4550.0,45,42,1,6,25,12,51,0,3.17
Engineering,Male,50,Technician,2020-08-25 08:03:05.556036,4,Bachelor,5,5250.0,36,34,25,2,50,15,4,2,3.43
Marketing,Female,35,Technician,2016-09-28 08:03:05.556036,7,Master,3,4550.0,37,32,20,6,25,9,94,0,4.3
Sales,Female,22,Technician,2016-10-14 08:03:05.556036,7,Master,5,5250.0,46,11,25,3,50,12,98,0,1.69
Marketing,Male,54,Technician,2020-04-13 08:03:05.556036,4,Bachelor,3,4550.0,35,46,24,9,0,17,27,2,2.79
Finance,Female,59,Technician,2021-04-07 08:03:05.556036,3,Bachelor,2,4200.0,41,19,10,12,25,6,85,1,3.21
Engineering,Female,22,Technician,2018-11-18 08:03:05.556036,5,Bachelor,3,4550.0,33,37,15,10,0,4,45,0,1.21
Marketing,Other,24,Technician,2023-09-03 08:03:05.556036,1,High School,2,4200.0,36,0,13,6,25,19,38,1,4.7
Marketing,Female,35,Technician,2015-10-07 08:03:05.556036,8,Master,3,4550.0,56,6,5,13,100,15,0,2,1.82
HR,Male,36,Technician,2023-12-13 08:03:05.556036,0,Bachelor,1,3850.0,37,29,26,7,25,4,16,1,3.03
Operations,Male,39,Technician,2018-11-26 08:03:05.556036,5,Bachelor,3,4550.0,45,7,23,11,75,4,27,0,2.23
HR,Female,23,Technician,2017-10-19 08:03:05.556036,6,Bachelor,2,4200.0,45,26,7,6,25,15,23,2,3.66
Marketing,Male,59,Technician,2018-02-12 08:03:05.556036,6,Bachelor,1,3850.0,53,19,9,1,0,19,41,0,4.66
Finance,Female,58,Technician,2018-01-08 08:03:05.556036,6,High School,5,5250.0,60,37,12,9,0,13,18,0,3.09
HR,Male,43,Technician,2022-08-06 08:03:05.556036,2,Bachelor,5,5250.0,49,31,12,9,0,18,15,1,2.15
IT,Female,28,Technician,2022-05-04 08:03:05.556036,2,PhD,2,4200.0,55,14,28,8,50,11,91,0,4.73
Legal,Male,43,Technician,2019-04-02 08:03:05.556036,5,Bachelor,1,3850.0,30,16,27,1,25,19,7,1,4.32
Finance,Female,41,Technician,2015-11-15 08:03:05.556036,8,Bachelor,2,4200.0,57,2,13,11,50,1,81,2,4.7
HR,Female,48,Technician,2023-10-23 08:03:05.556036,0,Bachelor,4,4900.0,44,25,8,12,0,15,27,0,3.0
IT,Male,57,Technician,2021-06-14 08:03:05.556036,3,High School,5,5250.0,34,3,23,6,25,14,0,1,4.46
Marketing,Male,49,Technician,2021-06-14 08:03:05.556036,3,Bachelor,2,4200.0,54,2,12,13,0,16,91,2,2.6
Marketing,Male,52,Technician,2016-08-09 08:03:05.556036,8,Bachelor,2,4200.0,44,42,16,0,50,3,65,1,4.02
Sales,Male,25,Technician,2018-04-26 08:03:05.556036,6,Bachelor,3,4550.0,53,37,9,11,75,6,57,2,4.98
HR,Female,59,Technician,2016-01-31 08:03:05.556036,8,Master,1,3850.0,35,25,3,2,100,3,31,2,3.89
Finance,Male,56,Technician,2021-09-03 08:03:05.556036,3,Master,2,4200.0,36,27,9,11,75,2,38,1,2.04
HR,Male,30,Technician,2024-08-17 08:03:05.556036,0,Bachelor,2,4200.0,47,46,23,5,50,7,11,1,3.92
HR,Male,53,Technician,2018-10-13 08:03:05.556036,5,High School,5,5250.0,58,44,20,6,100,7,77,1,3.33
Legal,Female,60,Technician,2017-05-04 08:03:05.556036,7,Bachelor,3,4550.0,56,34,1,13,100,11,98,1,1.28
Legal,Female,56,Technician,2023-03-15 08:03:05.556036,1,Master,2,4200.0,57,29,0,3,75,9,89,0,4.61
HR,Male,37,Technician,2018-10-18 08:03:05.556036,5,High School,2,4200.0,36,24,9,14,75,12,26,2,1.08
Finance,Female,27,Technician,2015-01-14 08:03:05.556036,9,Bachelor,2,4200.0,32,46,15,14,100,19,14,0,4.88
HR,Female,50,Technician,2024-03-07 08:03:05.556036,0,Master,4,4900.0,40,29,9,7,25,11,24,1,3.18
HR,Female,38,Technician,2016-05-24 08:03:05.556036,8,Bachelor,2,4200.0,43,24,21,4,100,18,77,2,4.5
Marketing,Male,57,Technician,2021-09-29 08:03:05.556036,2,Bachelor,1,3850.0,48,45,10,5,75,12,42,0,4.01
Marketing,Female,45,Technician,2022-09-14 08:03:05.556036,1,Bachelor,2,4200.0,35,27,25,6,100,2,33,0,4.7
Operations,Male,40,Technician,2017-05-25 08:03:05.556036,7,Bachelor,2,4200.0,41,4,16,11,50,4,3,1,4.89
Finance,Male,47,Technician,2020-02-15 08:03:05.556036,4,Master,1,3850.0,49,38,1,5,25,3,11,0,1.63
Sales,Other,26,Technician,2022-10-08 08:03:05.556036,1,Bachelor,3,4550.0,52,3,22,9,25,13,57,0,1.96
Customer Support,Female,47,Technician,2018-09-28 08:03:05.556036,5,Master,1,3850.0,36,30,7,0,75,2,83,0,1.34
Customer Support,Male,47,Technician,2022-03-14 08:03:05.556036,2,Bachelor,1,3850.0,38,37,21,3,75,14,92,0,3.47
Finance,Male,29,Technician,2019-04-12 08:03:05.556036,5,High School,1,3850.0,30,15,12,4,25,4,51,2,1.51
Marketing,Other,41,Technician,2017-07-19 08:03:05.556036,7,Bachelor,4,4900.0,52,30,26,14,50,10,93,2,3.44
Engineering,Female,24,Technician,2019-12-28 08:03:05.556036,4,Bachelor,3,4550.0,43,17,26,1,0,15,59,1,2.84
Engineering,Male,27,Technician,2015-10-03 08:03:05.556036,8,Master,5,5250.0,33,29,28,2,100,5,26,1,3.64
Finance,Female,37,Technician,2016-01-26 08:03:05.556036,8,High School,4,4900.0,34,30,1,13,100,3,8,0,2.86
HR,Male,27,Technician,2021-09-05 08:03:05.556036,3,PhD,5,5250.0,52,3,27,10,75,17,41,2,1.54
Marketing,Male,40,Technician,2018-07-22 08:03:05.556036,6,Bachelor,4,4900.0,33,46,12,0,100,3,13,1,3.4
Customer Support,Male,23,Technician,2020-02-09 08:03:05.556036,4,Bachelor,2,4200.0,56,46,29,8,100,15,93,0,1.89
HR,Female,23,Technician,2017-12-22 08:03:05.556036,6,Bachelor,5,5250.0,48,4,23,7,75,9,85,0,2.39
HR,Female,58,Technician,2019-01-21 08:03:05.556036,5,Bachelor,5,5250.0,40,26,28,0,50,10,47,0,3.14
HR,Female,59,Technician,2023-10-25 08:03:05.556036,0,Master,5,5250.0,41,40,10,1,25,3,65,0,3.65
Customer Support,Male,29,Technician,2018-05-24 08:03:05.556036,6,Bachelor,5,5250.0,41,24,0,7,100,5,7,2,3.65
IT,Male,27,Technician,2020-12-02 08:03:05.556036,3,High School,5,5250.0,32,4,28,14,75,1,28,1,3.11
IT,Male,39,Technician,2023-08-15 08:03:05.556036,1,High School,4,4900.0,34,27,25,11,100,11,39,2,2.51
Engineering,Male,25,Technician,2020-02-25 08:03:05.556036,4,Bachelor,5,5250.0,31,44,24,3,75,1,49,0,1.98
Legal,Female,53,Technician,2021-07-31 08:03:05.556036,3,Bachelor,4,4900.0,54,48,11,13,100,15,26,2,4.61
Marketing,Male,54,Technician,2016-07-21 08:03:05.556036,8,High School,3,4550.0,44,14,26,9,0,1,72,1,2.33
Customer Support,Female,35,Technician,2017-01-28 08:03:05.556036,7,High School,1,3850.0,42,27,7,9,50,9,92,2,3.67
Sales,Male,46,Technician,2022-10-18 08:03:05.556036,1,High School,2,4200.0,53,44,23,5,0,7,28,1,1.34
Customer Support,Female,43,Technician,2015-12-13 08:03:05.556036,8,Bachelor,4,4900.0,47,22,17,14,75,4,28,0,2.87
HR,Female,22,Technician,2017-03-25 08:03:05.556036,7,Bachelor,1,3850.0,37,8,5,7,0,9,69,2,2.62
Sales,Female,31,Technician,2021-10-22 08:03:05.556036,2,High School,2,4200.0,47,37,3,13,25,2,60,1,4.8
HR,Male,45,Technician,2015-05-19 08:03:05.556036,9,Master,3,4550.0,55,22,6,5,0,15,14,0,2.55
Customer Support,Female,42,Technician,2018-10-30 08:03:05.556036,5,High School,4,4900.0,42,22,19,3,75,15,9,0,1.37
IT,Female,31,Technician,2020-10-29 08:03:05.556036,3,Bachelor,1,3850.0,58,10,1,4,0,10,54,2,2.11
Marketing,Female,57,Technician,2015-04-15 08:03:05.556036,9,Bachelor,2,4200.0,49,18,4,8,0,4,16,0,1.21
Engineering,Male,45,Technician,2023-07-28 08:03:05.556036,1,Bachelor,5,5250.0,57,19,11,0,75,3,80,1,2.27
Marketing,Female,43,Technician,2022-10-27 08:03:05.556036,1,Bachelor,4,4900.0,40,34,5,9,75,5,57,2,3.43
Engineering,Female,59,Technician,2018-08-29 08:03:05.556036,6,Bachelor,5,5250.0,48,37,1,13,0,7,59,0,1.26
Operations,Male,31,Technician,2020-05-17 08:03:05.556036,4,High School,1,3850.0,52,25,17,13,100,5,2,1,1.7
IT,Male,42,Technician,2016-12-23 08:03:05.556036,7,Bachelor,2,4200.0,43,40,29,2,75,18,32,1,1.97
Customer Support,Male,43,Technician,2016-11-04 08:03:05.556036,7,Bachelor,5,5250.0,59,30,21,8,25,13,37,1,1.82
Operations,Male,59,Technician,2018-10-01 08:03:05.556036,5,Bachelor,4,4900.0,38,10,13,10,25,11,83,2,2.34
Sales,Female,25,Technician,2022-09-24 08:03:05.556036,1,Bachelor,2,4200.0,30,12,24,6,75,14,34,0,3.04
Legal,Female,57,Technician,2020-02-14 08:03:05.556036,4,Master,5,5250.0,35,1,24,0,50,12,14,2,3.27
Sales,Male,54,Technician,2022-11-30 08:03:05.556036,1,Master,4,4900.0,47,26,18,3,50,5,93,1,1.67
Marketing,Male,24,Technician,2022-06-05 08:03:05.556036,2,Master,3,4550.0,33,38,23,2,50,18,89,1,3.74
IT,Female,54,Technician,2022-05-22 08:03:05.556036,2,High School,4,4900.0,52,1,18,9,0,16,21,2,4.86
Legal,Female,45,Technician,2016-11-13 08:03:05.556036,7,Bachelor,2,4200.0,35,47,15,4,25,13,41,2,2.97
Operations,Male,51,Technician,2016-05-11 08:03:05.556036,8,Bachelor,4,4900.0,44,43,19,13,75,18,0,2,4.0
Marketing,Female,56,Technician,2021-07-10 08:03:05.556036,3,PhD,3,4550.0,60,30,15,1,50,12,85,1,1.44
Marketing,Female,58,Technician,2021-03-25 08:03:05.556036,3,Bachelor,2,4200.0,36,8,23,7,75,15,5,0,1.44
Sales,Male,25,Technician,2021-09-08 08:03:05.556036,2,Bachelor,5,5250.0,46,30,28,3,25,19,24,1,4.67
HR,Female,25,Technician,2016-08-11 08:03:05.556036,8,Bachelor,5,5250.0,44,10,5,13,100,13,57,1,3.38
Finance,Male,28,Technician,2021-05-16 08:03:05.556036,3,Master,4,4900.0,43,20,19,9,75,16,5,1,2.82
Engineering,Male,49,Technician,2020-01-31 08:03:05.556036,4,High School,3,4550.0,47,9,24,12,75,17,14,0,1.42
Operations,Male,41,Technician,2022-07-12 08:03:05.556036,2,High School,1,3850.0,57,31,17,11,75,7,72,1,3.75
Operations,Male,47,Technician,2017-01-10 08:03:05.556036,7,Bachelor,1,3850.0,36,24,7,0,0,10,26,1,2.08
IT,Female,26,Technician,2023-11-07 08:03:05.556036,0,High School,4,4900.0,38,1,15,0,50,12,4,0,4.36
IT,Male,55,Technician,2022-10-24 08:03:05.556036,1,Bachelor,1,3850.0,39,28,10,5,0,7,46,2,3.1
Operations,Other,51,Technician,2020-08-02 08:03:05.556036,4,Bachelor,4,4900.0,43,22,12,8,100,13,78,1,2.85
Finance,Male,44,Technician,2017-03-29 08:03:05.556036,7,High School,3,4550.0,52,15,15,7,50,13,76,2,2.4
Operations,Female,41,Technician,2022-08-24 08:03:05.556036,2,Bachelor,5,5250.0,56,33,17,7,50,16,10,0,1.12
Sales,Male,58,Technician,2017-06-06 08:03:05.556036,7,Master,1,3850.0,52,4,27,7,75,5,90,2,3.23
Finance,Male,48,Technician,2019-07-17 08:03:05.556036,5,High School,1,3850.0,59,37,25,2,75,3,94,2,1.32
Legal,Male,38,Technician,2023-09-02 08:03:05.556036,1,Bachelor,2,4200.0,30,43,19,0,100,1,42,0,3.84
IT,Male,58,Technician,2015-06-20 08:03:05.556036,9,High School,3,4550.0,41,20,17,13,100,10,42,0,1.35
Legal,Male,56,Technician,2023-11-04 08:03:05.556036,0,High School,3,4550.0,58,17,16,12,0,19,48,0,2.58
Engineering,Male,38,Technician,2022-09-21 08:03:05.556036,1,Master,1,3850.0,38,32,27,6,25,7,20,1,3.79
Legal,Female,29,Technician,2017-01-14 08:03:05.556036,7,Bachelor,2,4200.0,60,32,20,2,25,12,80,1,2.13
Operations,Male,39,Technician,2016-07-21 08:03:05.556036,8,Bachelor,5,5250.0,32,36,12,14,100,7,59,0,4.95
HR,Male,23,Technician,2024-05-17 08:03:05.556036,0,High School,1,3850.0,49,13,21,1,75,11,45,0,1.53
Engineering,Male,45,Technician,2020-03-24 08:03:05.556036,4,High School,3,4550.0,57,16,26,1,100,19,7,0,2.44
Sales,Male,55,Technician,2017-09-20 08:03:05.556036,6,Bachelor,3,4550.0,41,11,23,6,25,6,76,0,3.87
IT,Female,26,Technician,2023-05-03 08:03:05.556036,1,Bachelor,1,3850.0,44,42,16,10,75,3,18,1,4.06
Legal,Female,31,Technician,2022-11-26 08:03:05.556036,1,Bachelor,3,4550.0,56,12,13,9,0,1,13,1,1.25
Legal,Female,28,Technician,2019-05-06 08:03:05.556036,5,Master,5,5250.0,34,27,22,10,0,18,72,0,4.98
IT,Female,33,Technician,2023-07-02 08:03:05.556036,1,Bachelor,3,4550.0,45,12,27,5,100,4,62,1,4.24
Engineering,Male,51,Technician,2014-10-05 08:03:05.556036,9,Bachelor,4,4900.0,42,4,15,6,100,11,11,1,3.91
IT,Male,28,Technician,2015-11-29 08:03:05.556036,8,Bachelor,1,3850.0,47,36,27,13,100,11,31,0,3.25
Marketing,Male,60,Technician,2021-12-17 08:03:05.556036,2,Master,3,4550.0,44,22,12,14,50,12,3,0,3.33
HR,Male,22,Technician,2014-11-20 08:03:05.556036,9,Bachelor,2,4200.0,59,8,20,8,75,5,69,1,4.59
Operations,Female,50,Technician,2021-12-26 08:03:05.556036,2,Bachelor,3,4550.0,52,20,12,7,100,12,32,2,4.78
Sales,Female,41,Technician,2020-12-18 08:03:05.556036,3,Bachelor,5,5250.0,46,15,9,11,75,15,43,2,1.14
Marketing,Female,39,Technician,2023-09-01 08:03:05.556036,1,High School,4,4900.0,36,15,26,6,0,7,74,1,3.43
IT,Male,59,Technician,2020-07-19 08:03:05.556036,4,Master,2,4200.0,42,20,18,9,75,9,50,2,2.48
Customer Support,Female,41,Technician,2018-03-11 08:03:05.556036,6,High School,5,5250.0,58,49,6,14,75,3,65,1,2.14
Customer Support,Female,57,Technician,2022-07-25 08:03:05.556036,2,Bachelor,2,4200.0,35,22,21,14,25,8,38,2,2.78
IT,Male,53,Technician,2022-01-05 08:03:05.556036,2,High School,1,3850.0,42,21,28,14,75,1,39,0,4.24
HR,Male,22,Technician,2023-03-18 08:03:05.556036,1,Bachelor,2,4200.0,31,42,12,5,75,8,25,2,4.68
Finance,Male,57,Technician,2015-05-03 08:03:05.556036,9,Bachelor,3,4550.0,54,3,7,1,75,16,81,1,4.72
HR,Female,54,Technician,2017-10-31 08:03:05.556036,6,Master,5,5250.0,42,15,24,12,0,4,16,2,4.41
Operations,Female,55,Technician,2019-06-08 08:03:05.556036,5,Bachelor,3,4550.0,38,40,19,9,25,2,53,2,3.27
Operations,Female,44,Technician,2017-09-23 08:03:05.556036,6,Bachelor,1,3850.0,33,41,17,13,0,11,45,1,2.97
Legal,Female,32,Technician,2016-07-22 08:03:05.556036,8,Bachelor,2,4200.0,46,23,21,2,75,16,49,0,4.54
Engineering,Male,38,Technician,2023-08-15 08:03:05.556036,1,Bachelor,2,4200.0,53,17,5,4,75,19,37,0,4.23
Marketing,Female,51,Technician,2022-11-04 08:03:05.556036,1,Master,4,4900.0,43,4,14,9,0,7,15,1,4.72
Marketing,Male,50,Technician,2024-07-02 08:03:05.556036,0,High School,1,3850.0,42,8,19,7,100,3,58,0,1.37
Sales,Male,39,Technician,2019-09-23 08:03:05.556036,4,Bachelor,3,4550.0,51,13,27,0,50,9,59,1,2.84
Operations,Female,38,Technician,2023-07-06 08:03:05.556036,1,High School,5,5250.0,60,48,14,9,0,3,43,0,4.43
Operations,Male,26,Technician,2019-02-09 08:03:05.556036,5,PhD,1,3850.0,48,30,15,2,100,8,22,0,3.32
Engineering,Male,43,Technician,2015-08-14 08:03:05.556036,9,Master,3,4550.0,47,34,4,10,75,2,76,1,1.19
Finance,Male,44,Technician,2018-10-30 08:03:05.556036,5,Bachelor,5,5250.0,48,4,9,8,50,3,18,2,3.8
Customer Support,Male,50,Technician,2018-07-07 08:03:05.556036,6,Bachelor,1,3850.0,47,0,18,14,75,19,47,0,4.79
Customer Support,Male,30,Technician,2019-09-01 08:03:05.556036,5,High School,2,4200.0,55,32,15,0,0,1,56,0,2.6
Finance,Male,50,Technician,2017-06-17 08:03:05.556036,7,High School,3,4550.0,40,0,24,9,25,17,75,0,2.06
Customer Support,Female,57,Technician,2019-06-02 08:03:05.556036,5,Bachelor,4,4900.0,45,7,0,10,50,15,10,1,2.3
IT,Male,51,Technician,2019-07-07 08:03:05.556036,5,Bachelor,1,3850.0,51,21,25,4,25,8,21,0,1.76
Sales,Male,57,Technician,2016-08-26 08:03:05.556036,8,Bachelor,1,3850.0,49,38,20,7,0,15,77,0,4.28
HR,Female,23,Technician,2015-11-21 08:03:05.556036,8,High School,4,4900.0,30,35,7,1,75,12,9,0,4.88
HR,Female,53,Technician,2023-03-27 08:03:05.556036,1,Bachelor,3,4550.0,58,32,0,5,75,4,56,0,1.66
Legal,Other,52,Technician,2019-09-11 08:03:05.556036,4,Bachelor,5,5250.0,41,28,6,13,75,1,71,0,3.91
Customer Support,Female,24,Technician,2023-07-02 08:03:05.556036,1,High School,5,5250.0,33,29,1,5,25,3,52,2,3.03
Sales,Female,28,Technician,2018-02-21 08:03:05.556036,6,High School,5,5250.0,48,40,8,9,75,16,41,1,4.66
Customer Support,Female,22,Technician,2015-03-03 08:03:05.556036,9,Bachelor,2,4200.0,47,27,3,14,75,7,72,2,4.3
IT,Female,48,Technician,2016-12-05 08:03:05.556036,7,High School,1,3850.0,42,9,1,5,25,10,79,2,1.88
Customer Support,Male,53,Technician,2018-06-22 08:03:05.556036,6,Bachelor,2,4200.0,51,2,3,9,75,7,0,2,3.17
Operations,Male,38,Technician,2014-12-16 08:03:05.556036,9,Master,4,4900.0,49,22,29,12,100,9,18,0,2.74
IT,Female,53,Technician,2016-05-03 08:03:05.556036,8,Bachelor,1,3850.0,43,38,4,8,25,10,43,0,2.65
Customer Support,Male,32,Technician,2020-12-26 08:03:05.556036,3,Bachelor,2,4200.0,44,33,27,12,75,7,34,1,4.06
Marketing,Female,59,Technician,2020-11-20 08:03:05.556036,3,Bachelor,1,3850.0,36,39,3,4,100,8,59,2,1.47
Finance,Female,26,Technician,2017-10-16 08:03:05.556036,6,High School,1,3850.0,47,39,20,8,50,5,42,0,4.96
Marketing,Female,30,Technician,2016-10-23 08:03:05.556036,7,Bachelor,4,4900.0,39,38,8,14,25,3,38,2,4.06
IT,Male,39,Technician,2018-04-20 08:03:05.556036,6,Master,4,4900.0,41,0,9,14,0,6,78,1,2.56
Marketing,Male,55,Technician,2021-02-03 08:03:05.556036,3,Bachelor,4,4900.0,56,6,24,0,100,4,92,0,3.82
Operations,Female,33,Technician,2023-05-16 08:03:05.556036,1,High School,5,5250.0,57,17,24,8,0,10,56,1,3.76
Finance,Male,22,Technician,2021-03-22 08:03:05.556036,3,Master,3,4550.0,56,38,0,4,75,17,78,2,4.66
Finance,Male,56,Technician,2021-03-21 08:03:05.556036,3,Bachelor,2,4200.0,43,48,3,11,0,13,68,0,1.92
Marketing,Male,59,Technician,2018-08-31 08:03:05.556036,6,PhD,1,3850.0,46,15,6,5,75,6,72,1,3.07
Operations,Female,58,Technician,2018-07-15 08:03:05.556036,6,PhD,5,5250.0,43,8,10,10,75,18,10,2,3.68
Operations,Female,39,Technician,2016-01-01 08:03:05.556036,8,Bachelor,3,4550.0,39,5,5,7,25,9,96,0,1.56
Operations,Female,23,Technician,2015-09-15 08:03:05.556036,8,Bachelor,2,4200.0,44,20,5,11,100,12,33,0,1.18
Marketing,Female,51,Technician,2017-12-21 08:03:05.556036,6,Bachelor,2,4200.0,35,21,26,4,100,2,24,0,3.88
Engineering,Female,50,Technician,2022-04-15 08:03:05.556036,2,Bachelor,5,5250.0,57,22,4,8,0,13,20,2,2.3
Finance,Female,36,Technician,2017-10-14 08:03:05.556036,6,Bachelor,3,4550.0,51,8,16,9,50,7,87,0,4.29
Finance,Male,31,Technician,2018-12-17 08:03:05.556036,5,High School,1,3850.0,49,17,22,6,75,10,22,1,1.64
Marketing,Other,59,Technician,2017-09-01 08:03:05.556036,7,Master,5,5250.0,47,47,3,14,100,4,87,2,2.62
Customer Support,Female,27,Technician,2020-01-10 08:03:05.556036,4,High School,2,4200.0,42,17,12,13,100,18,31,0,2.65
IT,Male,44,Technician,2023-08-05 08:03:05.556036,1,Bachelor,5,5250.0,47,2,1,3,100,6,48,2,4.86
HR,Male,57,Technician,2017-04-23 08:03:05.556036,7,Bachelor,1,3850.0,60,7,11,14,0,5,98,0,1.45
Engineering,Male,59,Technician,2020-10-16 08:03:05.556036,3,Bachelor,2,4200.0,41,6,20,6,50,13,41,0,4.19
Engineering,Male,35,Technician,2022-02-03 08:03:05.556036,2,High School,3,4550.0,34,17,19,7,0,4,96,2,3.99
Engineering,Male,36,Technician,2017-01-26 08:03:05.556036,7,Bachelor,5,5250.0,41,2,11,9,75,19,90,2,1.05
Engineering,Male,52,Technician,2020-06-04 08:03:05.556036,4,Master,4,4900.0,42,38,2,4,25,8,79,1,1.71
Marketing,Male,50,Technician,2022-01-06 08:03:05.556036,2,High School,1,3850.0,60,11,1,2,25,10,71,2,1.7
HR,Female,59,Technician,2021-03-31 08:03:05.556036,3,Master,1,3850.0,38,11,13,0,100,19,80,1,2.92
Marketing,Male,36,Technician,2017-07-07 08:03:05.556036,7,Master,4,4900.0,54,36,10,9,100,12,5,0,4.06
Sales,Female,27,Technician,2018-01-21 08:03:05.556036,6,Bachelor,5,5250.0,58,5,6,1,0,7,4,0,3.55
IT,Male,23,Technician,2016-06-09 08:03:05.556036,8,Bachelor,1,3850.0,48,7,7,6,75,2,78,0,2.92
Legal,Female,49,Technician,2015-12-31 08:03:05.556036,8,Bachelor,1,3850.0,49,1,15,9,75,8,22,1,2.75
Customer Support,Male,60,Technician,2024-06-17 08:03:05.556036,0,Bachelor,1,3850.0,32,37,14,0,50,17,59,2,2.81
Finance,Female,36,Technician,2020-09-02 08:03:05.556036,4,High School,5,5250.0,31,46,26,7,25,6,84,1,3.31
HR,Female,25,Technician,2020-04-02 08:03:05.556036,4,PhD,3,4550.0,43,30,18,0,25,8,58,1,4.88
HR,Other,52,Technician,2018-07-02 08:03:05.556036,6,High School,2,4200.0,33,8,16,4,50,18,99,2,2.67
Operations,Male,55,Technician,2017-05-13 08:03:05.556036,7,Bachelor,2,4200.0,51,26,9,8,25,17,17,1,3.01
HR,Male,55,Technician,2021-12-12 08:03:05.556036,2,Bachelor,5,5250.0,52,29,2,7,25,12,13,1,1.64
IT,Male,32,Technician,2021-02-13 08:03:05.556036,3,High School,1,3850.0,34,27,0,8,100,13,65,0,4.6
IT,Female,40,Technician,2023-03-31 08:03:05.556036,1,Bachelor,5,5250.0,46,14,5,4,0,11,83,1,3.77
Engineering,Male,27,Technician,2024-01-28 08:03:05.556036,0,Master,3,4550.0,35,3,26,9,25,14,60,1,3.55
