Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
HR,Female,37,Analyst,2015-07-31 08:03:05.556036,9,High School,5,6000.0,33,31,21,9,50,18,33,2,4.46
HR,Male,40,Analyst,2018-05-18 08:03:05.556036,6,High School,2,4800.0,50,12,9,5,100,7,51,1,2.45
HR,Female,52,Analyst,2021-03-13 08:03:05.556036,3,Bachelor,1,4400.0,41,36,9,14,100,19,85,1,1.65
HR,Male,29,Analyst,2021-01-10 08:03:05.556036,3,Bachelor,5,6000.0,52,15,29,2,75,13,87,1,3.29
HR,Female,42,Analyst,2021-04-19 08:03:05.556036,3,Bachelor,5,6000.0,51,47,12,5,0,19,94,1,3.48
Finance,Female,59,Analyst,2015-06-15 08:03:05.556036,9,Bachelor,2,4800.0,50,25,0,0,50,9,53,1,1.82
Legal,Male,58,Analyst,2022-07-16 08:03:05.556036,2,Bachelor,5,6000.0,30,11,14,3,75,5,10,0,2.69
Engineering,Male,44,Analyst,2015-06-30 08:03:05.556036,9,High School,2,4800.0,55,44,25,11,50,7,36,1,1.25
Engineering,Male,36,Analyst,2016-01-06 08:03:05.556036,8,Bachelor,2,4800.0,53,1,29,7,25,13,51,1,4.28
IT,Male,52,Analyst,2022-04-22 08:03:05.556036,2,PhD,3,5200.0,33,25,21,1,50,2,26,1,2.18
Customer Support,Male,53,Analyst,2021-03-31 08:03:05.556036,3,High School,4,5600.0,31,35,25,12,0,16,31,1,4.82
Engineering,Male,25,Analyst,2017-07-16 08:03:05.556036,7,Bachelor,1,4400.0,47,40,19,12,50,1,24,0,4.26
Engineering,Female,52,Analyst,2018-08-27 08:03:05.556036,6,Bachelor,1,4400.0,43,46,6,3,50,8,76,1,2.77
Sales,Male,44,Analyst,2019-04-26 08:03:05.556036,5,Master,4,5600.0,47,14,14,1,100,19,62,0,2.2
Marketing,Male,42,Analyst,2019-02-02 08:03:05.556036,5,High School,1,4400.0,52,17,6,4,50,16,71,1,3.46
Engineering,Male,55,Analyst,2021-04-02 08:03:05.556036,3,High School,5,6000.0,56,32,24,8,100,13,15,2,4.77
Sales,Male,22,Analyst,2021-02-22 08:03:05.556036,3,Bachelor,4,5600.0,33,17,7,9,50,13,6,0,4.2
Customer Support,Male,45,Analyst,2024-06-06 08:03:05.556036,0,High School,4,5600.0,31,34,2,12,50,12,23,1,1.04
Finance,Male,41,Analyst,2019-02-24 08:03:05.556036,5,High School,1,4400.0,46,48,29,8,75,7,29,0,3.1
Finance,Female,42,Analyst,2023-12-22 08:03:05.556036,0,Bachelor,5,6000.0,55,33,28,4,100,2,58,0,1.77
IT,Female,25,Analyst,2016-01-16 08:03:05.556036,8,Bachelor,4,5600.0,41,35,12,8,25,13,80,1,2.09
Legal,Male,25,Analyst,2022-09-28 08:03:05.556036,1,Bachelor,2,4800.0,30,47,2,4,0,14,80,0,3.54
Customer Support,Male,58,Analyst,2022-09-23 08:03:05.556036,1,Bachelor,3,5200.0,55,42,3,6,25,19,40,1,1.09
Marketing,Male,32,Analyst,2024-05-13 08:03:05.556036,0,Bachelor,1,4400.0,57,21,10,7,100,10,63,0,3.12
Operations,Female,32,Analyst,2022-04-02 08:03:05.556036,2,Bachelor,5,6000.0,31,20,24,1,100,6,21,0,4.64
Legal,Female,37,Analyst,2017-02-22 08:03:05.556036,7,Bachelor,3,5200.0,60,34,1,1,100,8,91,1,1.81
HR,Male,37,Analyst,2023-08-20 08:03:05.556036,1,Bachelor,1,4400.0,31,7,12,5,50,19,27,0,3.12
Finance,Female,26,Analyst,2019-04-15 08:03:05.556036,5,High School,2,4800.0,42,34,23,11,25,13,39,2,1.35
Finance,Female,56,Analyst,2021-05-26 08:03:05.556036,3,High School,3,5200.0,53,14,21,2,0,16,2,1,2.72
HR,Female,52,Analyst,2020-10-05 08:03:05.556036,3,Bachelor,4,5600.0,54,18,27,9,25,13,77,1,2.74
Marketing,Female,60,Analyst,2017-10-09 08:03:05.556036,6,Bachelor,5,6000.0,43,19,10,1,25,15,84,1,3.68
HR,Male,50,Analyst,2020-11-30 08:03:05.556036,3,Bachelor,2,4800.0,45,13,20,3,75,8,91,0,2.94
Finance,Male,58,Analyst,2021-01-22 08:03:05.556036,3,Bachelor,1,4400.0,31,37,27,3,0,14,95,2,4.93
IT,Female,41,Analyst,2023-02-11 08:03:05.556036,1,Bachelor,5,6000.0,45,12,11,7,50,14,56,1,1.44
Customer Support,Female,41,Analyst,2019-01-06 08:03:05.556036,5,High School,3,5200.0,44,43,27,3,25,12,76,0,4.17
Operations,Male,38,Analyst,2023-07-23 08:03:05.556036,1,High School,4,5600.0,36,22,23,5,75,17,11,2,1.26
IT,Male,59,Analyst,2024-06-24 08:03:05.556036,0,Master,2,4800.0,34,35,16,1,75,12,19,1,1.02
Engineering,Female,34,Analyst,2016-02-26 08:03:05.556036,8,Bachelor,3,5200.0,32,46,22,7,25,18,0,1,1.4
Customer Support,Female,54,Analyst,2019-11-02 08:03:05.556036,4,Master,3,5200.0,42,46,16,10,0,1,45,0,1.53
IT,Female,46,Analyst,2020-04-01 08:03:05.556036,4,Master,4,5600.0,59,2,28,13,25,7,45,0,4.99
Marketing,Female,51,Analyst,2020-09-16 08:03:05.556036,3,Master,5,6000.0,39,27,4,1,100,18,30,0,3.58
Operations,Male,52,Analyst,2020-01-13 08:03:05.556036,4,Bachelor,3,5200.0,59,31,25,0,0,7,31,2,4.25
Customer Support,Female,58,Analyst,2016-01-16 08:03:05.556036,8,Bachelor,3,5200.0,34,0,10,13,0,5,35,0,3.15
IT,Male,40,Analyst,2018-02-03 08:03:05.556036,6,Master,3,5200.0,31,25,13,0,50,6,57,1,1.14
Customer Support,Male,49,Analyst,2017-12-31 08:03:05.556036,6,Bachelor,4,5600.0,47,17,20,11,100,17,26,0,4.13
Operations,Female,52,Analyst,2016-06-02 08:03:05.556036,8,High School,3,5200.0,48,24,5,4,100,6,94,0,4.18
Finance,Male,29,Analyst,2020-05-12 08:03:05.556036,4,Bachelor,4,5600.0,52,32,21,3,0,9,20,1,3.77
Operations,Female,22,Analyst,2016-05-26 08:03:05.556036,8,Bachelor,5,6000.0,48,21,28,14,25,4,87,1,1.4
Finance,Female,56,Analyst,2020-01-25 08:03:05.556036,4,High School,4,5600.0,48,23,23,9,50,8,60,0,1.52
Operations,Female,44,Analyst,2016-06-07 08:03:05.556036,8,Master,3,5200.0,59,0,22,11,0,10,47,2,4.17
Operations,Male,60,Analyst,2019-02-18 08:03:05.556036,5,High School,2,4800.0,44,44,9,12,75,15,39,1,1.62
Marketing,Female,37,Analyst,2017-02-19 08:03:05.556036,7,Bachelor,2,4800.0,55,6,26,7,0,15,61,1,3.53
Marketing,Male,34,Analyst,2015-04-23 08:03:05.556036,9,High School,2,4800.0,40,42,24,7,50,17,53,0,1.09
Finance,Female,31,Analyst,2018-07-29 08:03:05.556036,6,High School,5,6000.0,45,9,2,10,100,14,52,2,3.26
Customer Support,Male,45,Analyst,2019-08-20 08:03:05.556036,5,Bachelor,1,4400.0,60,41,14,2,75,7,57,1,2.61
Marketing,Female,26,Analyst,2021-03-19 08:03:05.556036,3,Bachelor,1,4400.0,40,29,3,12,75,7,43,0,3.13
Finance,Male,49,Analyst,2019-06-03 08:03:05.556036,5,Bachelor,5,6000.0,40,49,11,9,25,17,7,1,1.27
Sales,Male,37,Analyst,2015-10-01 08:03:05.556036,8,High School,2,4800.0,55,35,17,11,0,1,12,2,1.07
Operations,Male,31,Analyst,2021-07-06 08:03:05.556036,3,Bachelor,5,6000.0,49,33,15,0,50,15,16,0,3.97
Legal,Female,55,Analyst,2024-07-03 08:03:05.556036,0,High School,4,5600.0,48,14,28,11,75,12,93,1,2.25
HR,Male,31,Analyst,2018-07-09 08:03:05.556036,6,Bachelor,3,5200.0,58,29,7,2,0,9,96,1,3.33
Engineering,Female,39,Analyst,2018-07-30 08:03:05.556036,6,PhD,1,4400.0,39,9,27,0,0,10,3,2,3.68
Legal,Female,27,Analyst,2021-11-03 08:03:05.556036,2,Bachelor,3,5200.0,56,6,10,6,0,16,91,0,2.34
IT,Male,45,Analyst,2022-07-01 08:03:05.556036,2,Master,1,4400.0,43,27,14,4,50,2,28,2,1.86
Engineering,Female,60,Analyst,2015-09-03 08:03:05.556036,9,High School,5,6000.0,45,41,29,4,100,8,17,2,1.92
Finance,Other,52,Analyst,2017-09-05 08:03:05.556036,7,Bachelor,5,6000.0,33,32,0,3,25,13,43,2,1.63
HR,Female,41,Analyst,2019-03-19 08:03:05.556036,5,PhD,1,4400.0,42,47,25,5,25,13,5,0,3.4
Engineering,Female,49,Analyst,2024-04-16 08:03:05.556036,0,High School,1,4400.0,49,19,27,8,0,11,27,2,3.69
Sales,Female,29,Analyst,2019-05-26 08:03:05.556036,5,Bachelor,1,4400.0,31,40,12,10,0,7,60,0,2.52
Engineering,Male,56,Analyst,2018-09-21 08:03:05.556036,5,Master,1,4400.0,35,43,0,14,100,3,35,2,3.32
HR,Male,48,Analyst,2022-09-02 08:03:05.556036,2,Bachelor,4,5600.0,45,1,14,2,75,12,1,0,4.07
Operations,Male,54,Analyst,2017-04-12 08:03:05.556036,7,PhD,4,5600.0,43,30,20,4,25,9,62,0,4.26
Sales,Female,55,Analyst,2021-08-08 08:03:05.556036,3,Bachelor,5,6000.0,40,17,15,5,100,3,6,0,4.28
Engineering,Male,56,Analyst,2018-04-23 08:03:05.556036,6,Master,2,4800.0,49,30,8,7,100,16,29,2,1.59
Engineering,Male,38,Analyst,2024-02-08 08:03:05.556036,0,Bachelor,1,4400.0,52,11,15,8,75,10,44,0,1.95
IT,Male,59,Analyst,2019-01-18 08:03:05.556036,5,High School,5,6000.0,34,34,3,5,75,17,91,1,1.62
IT,Male,60,Analyst,2018-06-25 08:03:05.556036,6,Bachelor,1,4400.0,42,6,26,7,100,7,52,0,1.68
Operations,Male,25,Analyst,2019-05-16 08:03:05.556036,5,High School,5,6000.0,44,26,10,8,100,11,24,1,2.29
Marketing,Male,46,Analyst,2017-12-01 08:03:05.556036,6,High School,4,5600.0,38,22,23,6,50,13,76,0,4.06
Customer Support,Female,60,Analyst,2017-11-30 08:03:05.556036,6,Bachelor,1,4400.0,55,46,27,13,50,4,31,1,1.23
IT,Female,31,Analyst,2017-10-18 08:03:05.556036,6,Bachelor,1,4400.0,54,26,13,4,25,4,25,1,2.19
Finance,Female,34,Analyst,2019-05-30 08:03:05.556036,5,Bachelor,1,4400.0,31,27,1,12,75,14,16,2,4.89
IT,Female,42,Analyst,2019-07-09 08:03:05.556036,5,Master,4,5600.0,49,29,11,10,100,18,48,2,2.73
IT,Male,38,Analyst,2015-03-01 08:03:05.556036,9,Bachelor,4,5600.0,33,38,19,5,25,14,18,0,1.09
Customer Support,Male,24,Analyst,2020-05-18 08:03:05.556036,4,Bachelor,4,5600.0,33,40,29,6,100,9,10,0,1.66
IT,Female,37,Analyst,2019-06-25 08:03:05.556036,5,Bachelor,5,6000.0,36,22,16,1,50,17,96,1,3.86
Sales,Male,36,Analyst,2015-11-25 08:03:05.556036,8,Bachelor,5,6000.0,59,34,25,14,50,7,66,2,1.08
Legal,Female,27,Analyst,2016-12-13 08:03:05.556036,7,Bachelor,1,4400.0,58,19,26,10,50,9,30,1,1.49
Marketing,Male,43,Analyst,2018-10-11 08:03:05.556036,5,High School,1,4400.0,30,25,9,0,25,1,47,0,2.74
Operations,Other,36,Analyst,2024-08-21 08:03:05.556036,0,High School,5,6000.0,38,27,16,4,0,16,5,2,3.1
IT,Female,40,Analyst,2021-05-21 08:03:05.556036,3,High School,5,6000.0,48,37,3,8,0,12,48,1,1.21
HR,Female,23,Analyst,2021-09-18 08:03:05.556036,2,Bachelor,5,6000.0,60,30,11,6,0,10,47,1,2.31
Operations,Female,55,Analyst,2016-03-04 08:03:05.556036,8,Bachelor,1,4400.0,32,15,14,9,100,4,3,0,3.98
Sales,Female,45,Analyst,2023-12-04 08:03:05.556036,0,High School,5,6000.0,53,12,25,2,75,2,37,1,1.9
Engineering,Male,40,Analyst,2022-11-09 08:03:05.556036,1,High School,2,4800.0,36,31,8,9,100,19,40,0,2.58
Customer Support,Male,22,Analyst,2017-09-27 08:03:05.556036,6,Bachelor,2,4800.0,41,45,1,8,50,5,17,1,1.7
HR,Female,26,Analyst,2016-10-07 08:03:05.556036,7,Master,3,5200.0,55,43,12,6,0,14,56,0,4.11
Legal,Female,56,Analyst,2021-01-10 08:03:05.556036,3,High School,4,5600.0,54,17,29,5,25,6,90,0,1.65
Sales,Male,51,Analyst,2023-12-06 08:03:05.556036,0,High School,4,5600.0,44,0,1,4,25,8,93,0,2.14
Engineering,Female,40,Analyst,2020-09-28 08:03:05.556036,3,Bachelor,2,4800.0,51,1,29,4,50,19,91,0,4.18
Engineering,Female,36,Analyst,2020-11-28 08:03:05.556036,3,High School,3,5200.0,49,5,9,4,100,13,37,2,3.79
IT,Female,50,Analyst,2023-11-26 08:03:05.556036,0,Bachelor,2,4800.0,52,3,18,12,50,19,75,2,2.49
Customer Support,Female,53,Analyst,2021-07-09 08:03:05.556036,3,PhD,2,4800.0,46,12,16,12,75,5,26,2,2.42
IT,Male,36,Analyst,2014-10-03 08:03:05.556036,9,Master,5,6000.0,52,39,9,5,0,2,74,0,4.08
Legal,Male,33,Analyst,2017-01-10 08:03:05.556036,7,Bachelor,5,6000.0,42,45,19,0,100,7,45,0,2.76
Sales,Male,34,Analyst,2021-05-08 08:03:05.556036,3,Bachelor,4,5600.0,32,4,28,6,100,17,84,1,4.47
Finance,Male,43,Analyst,2019-05-06 08:03:05.556036,5,High School,3,5200.0,42,37,3,7,100,4,33,1,2.77
IT,Male,49,Analyst,2022-12-09 08:03:05.556036,1,Bachelor,2,4800.0,38,40,28,10,0,10,8,1,4.49
Operations,Male,25,Analyst,2022-05-01 08:03:05.556036,2,Master,3,5200.0,37,17,27,8,50,4,99,2,2.04
Sales,Male,53,Analyst,2016-05-02 08:03:05.556036,8,Master,3,5200.0,45,19,22,5,75,9,48,1,2.06
Customer Support,Other,52,Analyst,2018-12-22 08:03:05.556036,5,High School,3,5200.0,39,33,4,9,25,11,82,2,3.93
Operations,Male,35,Analyst,2019-01-17 08:03:05.556036,5,Bachelor,1,4400.0,51,7,14,5,0,11,13,2,1.95
Operations,Female,29,Analyst,2017-07-14 08:03:05.556036,7,Bachelor,3,5200.0,38,4,4,1,75,13,24,0,4.53
Finance,Female,59,Analyst,2020-12-05 08:03:05.556036,3,Bachelor,2,4800.0,57,34,2,10,25,5,18,2,2.34
Finance,Female,28,Analyst,2017-08-16 08:03:05.556036,7,Master,2,4800.0,36,12,14,14,75,17,10,2,3.77
Engineering,Female,57,Analyst,2023-11-08 08:03:05.556036,0,High School,2,4800.0,43,46,20,13,75,9,72,1,2.43
Finance,Female,48,Analyst,2015-01-24 08:03:05.556036,9,Bachelor,3,5200.0,60,28,6,2,75,2,20,0,2.33
Operations,Male,60,Analyst,2016-02-22 08:03:05.556036,8,Bachelor,1,4400.0,45,5,26,0,50,4,62,1,4.95
Customer Support,Male,27,Analyst,2018-12-20 08:03:05.556036,5,Bachelor,1,4400.0,42,22,25,1,25,4,39,2,1.52
Operations,Male,50,Analyst,2020-08-04 08:03:05.556036,4,Bachelor,5,6000.0,41,25,1,7,100,13,67,0,2.62
IT,Female,40,Analyst,2020-01-05 08:03:05.556036,4,High School,4,5600.0,38,25,25,6,50,7,70,1,1.77
HR,Male,28,Analyst,2020-12-13 08:03:05.556036,3,High School,2,4800.0,41,27,24,13,100,12,81,0,1.29
Finance,Female,26,Analyst,2024-04-07 08:03:05.556036,0,High School,1,4400.0,45,2,0,9,100,1,44,1,2.43
Sales,Female,46,Analyst,2019-04-21 08:03:05.556036,5,High School,1,4400.0,51,35,29,5,50,14,81,0,3.75
Customer Support,Male,34,Analyst,2024-08-08 08:03:05.556036,0,Bachelor,4,5600.0,52,21,13,14,100,12,66,0,1.9
IT,Female,58,Analyst,2018-10-17 08:03:05.556036,5,High School,1,4400.0,37,7,25,13,100,12,99,1,2.93
IT,Female,49,Analyst,2015-06-12 08:03:05.556036,9,PhD,3,5200.0,57,8,8,0,50,15,6,0,3.23
Marketing,Male,59,Analyst,2020-09-17 08:03:05.556036,3,Master,1,4400.0,60,23,26,14,50,15,80,1,1.32
Customer Support,Male,32,Analyst,2017-11-24 08:03:05.556036,6,Bachelor,5,6000.0,30,27,23,6,50,14,62,0,3.94
Engineering,Male,58,Analyst,2020-02-05 08:03:05.556036,4,High School,4,5600.0,50,7,28,13,25,4,13,1,4.71
HR,Male,38,Analyst,2017-07-01 08:03:05.556036,7,High School,3,5200.0,50,49,6,12,50,9,59,0,4.41
Operations,Male,37,Analyst,2022-01-07 08:03:05.556036,2,Bachelor,5,6000.0,38,15,2,2,100,1,85,0,4.62
HR,Female,26,Analyst,2024-08-16 08:03:05.556036,0,Master,5,6000.0,59,44,10,2,100,10,26,2,4.18
Marketing,Male,24,Analyst,2022-08-13 08:03:05.556036,2,PhD,5,6000.0,43,40,3,1,25,9,82,1,4.71
Finance,Female,47,Analyst,2017-02-26 08:03:05.556036,7,Bachelor,2,4800.0,34,0,14,14,75,18,56,1,2.5
Marketing,Other,32,Analyst,2017-04-27 08:03:05.556036,7,Bachelor,1,4400.0,36,36,6,9,25,5,48,2,4.27
Engineering,Female,48,Analyst,2021-12-12 08:03:05.556036,2,High School,1,4400.0,30,17,9,5,25,4,12,2,2.4
Sales,Male,33,Analyst,2021-04-08 08:03:05.556036,3,PhD,1,4400.0,38,32,21,7,25,19,81,2,3.9
Finance,Male,41,Analyst,2023-04-05 08:03:05.556036,1,Bachelor,4,5600.0,53,16,22,2,50,13,49,1,3.3
HR,Male,27,Analyst,2022-10-23 08:03:05.556036,1,Bachelor,3,5200.0,30,24,17,1,50,12,62,2,4.02
Marketing,Male,25,Analyst,2020-08-07 08:03:05.556036,4,High School,3,5200.0,54,7,13,0,50,13,89,0,3.82
Customer Support,Male,39,Analyst,2021-08-01 08:03:05.556036,3,Master,2,4800.0,32,19,7,7,50,14,8,2,1.06
IT,Female,48,Analyst,2019-11-15 08:03:05.556036,4,Bachelor,3,5200.0,30,10,1,14,25,18,94,2,1.38
Marketing,Female,50,Analyst,2015-08-10 08:03:05.556036,9,Bachelor,1,4400.0,36,30,29,13,75,19,44,0,4.16
HR,Female,22,Analyst,2018-02-15 08:03:05.556036,6,Bachelor,4,5600.0,49,5,8,7,75,13,98,2,1.75
Legal,Male,50,Analyst,2024-08-31 08:03:05.556036,0,Bachelor,3,5200.0,42,31,8,7,25,12,25,1,4.38
Operations,Female,23,Analyst,2016-03-04 08:03:05.556036,8,PhD,5,6000.0,30,12,20,4,25,12,78,2,3.8
Legal,Female,34,Analyst,2023-11-17 08:03:05.556036,0,High School,1,4400.0,33,4,3,7,0,12,65,1,1.15
Customer Support,Male,25,Analyst,2021-10-26 08:03:05.556036,2,Bachelor,4,5600.0,32,38,0,14,0,4,4,0,1.74
Operations,Male,47,Analyst,2021-08-20 08:03:05.556036,3,Bachelor,1,4400.0,37,6,15,10,25,10,56,2,3.62
Engineering,Female,53,Analyst,2019-08-13 08:03:05.556036,5,Bachelor,1,4400.0,58,24,14,10,25,15,81,2,3.11
Legal,Female,35,Analyst,2015-03-19 08:03:05.556036,9,Bachelor,4,5600.0,47,36,24,14,25,6,28,1,1.6
Engineering,Male,22,Analyst,2018-01-10 08:03:05.556036,6,Bachelor,1,4400.0,59,41,23,7,100,8,95,0,2.74
Marketing,Female,32,Analyst,2024-01-23 08:03:05.556036,0,High School,4,5600.0,36,0,23,7,25,12,86,2,4.99
IT,Female,44,Analyst,2022-09-09 08:03:05.556036,1,PhD,5,6000.0,31,20,19,4,100,3,49,0,3.76
Marketing,Female,52,Analyst,2016-07-26 08:03:05.556036,8,Bachelor,1,4400.0,46,36,8,10,25,15,19,0,4.38
Engineering,Female,33,Analyst,2021-09-28 08:03:05.556036,2,Master,3,5200.0,33,22,1,3,0,3,69,2,2.93
Customer Support,Male,42,Analyst,2020-12-22 08:03:05.556036,3,PhD,5,6000.0,59,11,23,12,50,9,89,0,3.17
Customer Support,Male,27,Analyst,2022-11-20 08:03:05.556036,1,High School,3,5200.0,60,17,28,2,0,10,66,2,3.36
HR,Male,54,Analyst,2020-04-12 08:03:05.556036,4,Master,3,5200.0,46,45,2,2,50,1,46,2,3.46
Operations,Female,43,Analyst,2019-11-18 08:03:05.556036,4,Bachelor,1,4400.0,31,17,24,10,75,13,93,1,1.24
Legal,Male,45,Analyst,2021-03-05 08:03:05.556036,3,Bachelor,2,4800.0,38,31,4,4,100,7,15,1,1.12
Operations,Female,36,Analyst,2020-06-12 08:03:05.556036,4,Bachelor,3,5200.0,44,24,26,4,100,5,34,0,2.4
Operations,Female,26,Analyst,2019-12-24 08:03:05.556036,4,Bachelor,2,4800.0,39,38,20,4,75,4,16,2,3.57
Marketing,Female,53,Analyst,2015-03-16 08:03:05.556036,9,Master,5,6000.0,55,37,17,8,50,9,13,2,3.29
HR,Male,53,Analyst,2014-11-24 08:03:05.556036,9,Bachelor,2,4800.0,41,24,28,1,0,3,18,1,2.04
IT,Male,24,Analyst,2019-05-01 08:03:05.556036,5,Bachelor,2,4800.0,40,26,14,0,25,2,75,2,1.57
Customer Support,Male,29,Analyst,2019-06-22 08:03:05.556036,5,Bachelor,2,4800.0,34,8,14,3,75,10,63,1,3.36
HR,Male,50,Analyst,2019-09-16 08:03:05.556036,4,Bachelor,2,4800.0,40,39,20,11,25,8,39,0,4.62
Marketing,Female,33,Analyst,2018-10-20 08:03:05.556036,5,Master,5,6000.0,59,45,12,10,0,5,60,2,3.57
Finance,Male,35,Analyst,2020-06-07 08:03:05.556036,4,Bachelor,1,4400.0,51,47,9,3,50,1,94,1,4.17
Operations,Male,30,Analyst,2024-07-18 08:03:05.556036,0,Bachelor,2,4800.0,37,45,9,6,75,2,96,2,2.65
Customer Support,Male,57,Analyst,2022-12-27 08:03:05.556036,1,Bachelor,3,5200.0,48,34,24,4,50,4,99,0,4.46
Operations,Female,32,Analyst,2023-08-31 08:03:05.556036,1,Bachelor,2,4800.0,55,6,7,13,25,9,28,2,2.8
Sales,Male,33,Analyst,2019-05-03 08:03:05.556036,5,Bachelor,1,4400.0,34,42,2,4,50,18,96,0,2.77
Legal,Male,23,Analyst,2015-01-16 08:03:05.556036,9,Bachelor,3,5200.0,43,19,8,3,75,13,74,1,2.34
Sales,Female,56,Analyst,2017-05-01 08:03:05.556036,7,Bachelor,4,5600.0,49,19,26,0,25,4,87,0,2.53
Finance,Female,54,Analyst,2015-05-22 08:03:05.556036,9,High School,2,4800.0,36,46,10,3,50,11,21,2,4.29
Marketing,Male,34,Analyst,2023-01-27 08:03:05.556036,1,Bachelor,5,6000.0,41,5,7,8,0,12,73,1,1.34
Operations,Male,27,Analyst,2021-09-23 08:03:05.556036,2,High School,1,4400.0,60,15,18,4,0,12,57,0,3.97
Customer Support,Male,42,Analyst,2016-01-08 08:03:05.556036,8,Bachelor,1,4400.0,47,11,1,8,100,11,33,2,1.26
Customer Support,Female,35,Analyst,2021-01-01 08:03:05.556036,3,Master,2,4800.0,43,39,6,0,50,2,86,1,2.3
Legal,Female,43,Analyst,2019-03-10 08:03:05.556036,5,Bachelor,4,5600.0,40,12,25,13,25,19,43,2,2.74
Engineering,Female,41,Analyst,2015-01-28 08:03:05.556036,9,PhD,3,5200.0,41,46,22,13,50,5,55,1,3.07
IT,Male,29,Analyst,2017-09-11 08:03:05.556036,6,Bachelor,5,6000.0,41,27,19,7,0,15,79,2,4.32
Legal,Female,22,Analyst,2019-06-04 08:03:05.556036,5,Bachelor,2,4800.0,30,25,1,4,25,5,15,2,1.57
Customer Support,Male,41,Analyst,2015-07-31 08:03:05.556036,9,Bachelor,4,5600.0,49,14,27,11,100,3,52,1,1.74
Operations,Female,25,Analyst,2022-12-17 08:03:05.556036,1,High School,5,6000.0,33,7,12,1,75,9,63,1,2.56
Operations,Male,24,Analyst,2016-03-30 08:03:05.556036,8,Bachelor,5,6000.0,31,15,15,14,0,15,41,0,3.43
Marketing,Female,55,Analyst,2020-02-26 08:03:05.556036,4,Bachelor,1,4400.0,50,28,12,12,100,19,10,1,3.23
Sales,Male,60,Analyst,2018-04-27 08:03:05.556036,6,PhD,3,5200.0,56,17,16,13,50,10,24,1,1.83
HR,Male,51,Analyst,2021-06-11 08:03:05.556036,3,Bachelor,2,4800.0,52,28,13,8,25,15,9,0,1.97
IT,Male,42,Analyst,2017-06-25 08:03:05.556036,7,Bachelor,1,4400.0,60,14,0,8,100,17,69,2,4.44
Finance,Female,41,Analyst,2020-07-31 08:03:05.556036,4,Bachelor,1,4400.0,52,48,11,12,50,17,43,0,3.36
Legal,Male,38,Analyst,2016-12-03 08:03:05.556036,7,Bachelor,2,4800.0,37,19,26,4,0,14,89,0,1.33
Customer Support,Female,42,Analyst,2019-05-29 08:03:05.556036,5,High School,1,4400.0,44,34,22,7,25,3,58,1,4.31
Marketing,Male,35,Analyst,2017-09-24 08:03:05.556036,6,Bachelor,1,4400.0,43,49,12,1,100,7,54,2,3.05
Operations,Male,58,Analyst,2020-10-21 08:03:05.556036,3,Bachelor,1,4400.0,56,8,11,11,100,1,2,1,3.23
Sales,Male,53,Analyst,2022-11-05 08:03:05.556036,1,Bachelor,3,5200.0,55,16,24,7,75,4,30,0,3.73
IT,Male,29,Analyst,2021-01-19 08:03:05.556036,3,Bachelor,3,5200.0,32,45,7,6,25,16,13,2,1.84
Marketing,Male,47,Analyst,2020-01-23 08:03:05.556036,4,Master,4,5600.0,43,18,29,5,25,7,99,1,1.99
Engineering,Female,46,Analyst,2016-11-01 08:03:05.556036,7,Bachelor,5,6000.0,46,16,11,14,0,10,20,2,1.06
Marketing,Male,41,Analyst,2021-11-29 08:03:05.556036,2,Bachelor,1,4400.0,34,30,5,2,100,18,7,0,3.54
IT,Female,41,Analyst,2024-03-19 08:03:05.556036,0,High School,1,4400.0,59,48,23,1,0,1,4,0,1.22
Sales,Female,46,Analyst,2015-06-15 08:03:05.556036,9,Master,3,5200.0,40,6,29,7,100,17,70,0,3.73
Customer Support,Male,30,Analyst,2024-01-05 08:03:05.556036,0,Bachelor,4,5600.0,49,26,5,1,0,18,82,0,4.57
IT,Female,44,Analyst,2015-10-21 08:03:05.556036,8,High School,3,5200.0,41,13,14,4,75,3,63,1,3.16
Operations,Female,25,Analyst,2019-08-18 08:03:05.556036,5,Bachelor,4,5600.0,57,31,5,7,50,8,34,1,1.13
HR,Female,46,Analyst,2023-10-15 08:03:05.556036,0,Master,1,4400.0,40,18,3,6,75,17,22,0,1.78
Operations,Female,28,Analyst,2017-01-29 08:03:05.556036,7,Master,5,6000.0,45,45,11,10,0,7,35,0,1.6
Customer Support,Other,57,Analyst,2022-11-08 08:03:05.556036,1,High School,5,6000.0,41,4,24,7,75,11,89,2,4.59
Sales,Male,44,Analyst,2019-06-06 08:03:05.556036,5,Bachelor,3,5200.0,34,45,13,14,75,4,29,0,3.02
Operations,Male,41,Analyst,2021-04-23 08:03:05.556036,3,Bachelor,2,4800.0,50,4,9,7,25,2,15,2,2.79
Customer Support,Male,23,Analyst,2017-02-07 08:03:05.556036,7,Bachelor,3,5200.0,31,8,23,11,100,18,69,0,2.17
Finance,Female,57,Analyst,2021-08-05 08:03:05.556036,3,Bachelor,4,5600.0,40,14,10,13,50,4,4,1,3.58
IT,Male,40,Analyst,2023-08-23 08:03:05.556036,1,Master,4,5600.0,51,35,13,6,25,7,97,2,4.67
