Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
IT,Female,58,Manager,2017-11-15 08:03:05.556036,6,High School,2,7200.0,38,38,13,0,75,2,38,2,2.87
HR,Female,29,Manager,2015-11-03 08:03:05.556036,8,Bachelor,1,6600.0,44,13,13,7,25,11,13,0,4.27
Customer Support,Female,29,Manager,2015-06-19 08:03:05.556036,9,High School,3,7800.0,51,26,8,4,0,16,30,2,1.61
Finance,Female,29,Manager,2015-10-04 08:03:05.556036,8,High School,5,9000.0,45,48,0,4,50,2,5,2,1.16
HR,Male,54,Manager,2019-12-30 08:03:05.556036,4,High School,4,8400.0,34,24,6,13,25,18,56,1,4.94
Legal,Female,40,Manager,2017-08-28 08:03:05.556036,7,Bachelor,2,7200.0,54,42,2,12,100,18,52,0,1.17
HR,Female,40,Manager,2015-04-25 08:03:05.556036,9,Bachelor,3,7800.0,60,11,25,1,75,16,67,1,4.89
IT,Female,26,Manager,2019-10-15 08:03:05.556036,4,Master,5,9000.0,59,36,25,11,0,6,85,0,3.46
HR,Male,47,Manager,2023-06-14 08:03:05.556036,1,Bachelor,3,7800.0,51,15,21,10,0,15,69,1,4.75
Operations,Female,22,Manager,2020-12-13 08:03:05.556036,3,High School,5,9000.0,42,43,12,1,100,16,57,0,4.54
HR,Male,39,Manager,2023-04-02 08:03:05.556036,1,High School,4,8400.0,33,44,27,6,25,2,61,0,4.51
Finance,Male,26,Manager,2015-07-17 08:03:05.556036,9,Bachelor,1,6600.0,37,38,26,2,50,7,4,0,4.06
IT,Male,31,Manager,2017-01-13 08:03:05.556036,7,High School,5,9000.0,33,27,20,14,75,7,76,2,4.47
IT,Other,37,Manager,2019-08-21 08:03:05.556036,5,Bachelor,1,6600.0,37,2,18,5,75,9,48,0,2.88
HR,Female,41,Manager,2021-04-15 08:03:05.556036,3,High School,5,9000.0,35,47,28,5,50,8,25,0,1.79
Finance,Male,23,Manager,2024-09-01 08:03:05.556036,0,High School,3,7800.0,35,7,28,11,0,2,13,2,3.36
Marketing,Female,30,Manager,2020-03-18 08:03:05.556036,4,Bachelor,2,7200.0,54,41,17,9,50,12,14,2,4.13
IT,Female,23,Manager,2017-10-28 08:03:05.556036,6,High School,1,6600.0,30,30,13,13,75,18,17,1,3.7
Marketing,Female,24,Manager,2018-07-23 08:03:05.556036,6,Master,5,9000.0,42,7,23,5,50,11,18,2,3.84
HR,Male,22,Manager,2018-03-06 08:03:05.556036,6,High School,3,7800.0,58,26,1,4,50,5,68,0,3.42
Marketing,Male,43,Manager,2018-02-22 08:03:05.556036,6,Bachelor,3,7800.0,34,37,27,2,50,4,78,2,2.66
IT,Female,51,Manager,2024-06-04 08:03:05.556036,0,Bachelor,4,8400.0,54,41,23,9,75,3,58,2,2.26
Finance,Male,39,Manager,2023-08-06 08:03:05.556036,1,Bachelor,1,6600.0,44,15,13,1,75,9,66,1,1.34
HR,Male,35,Manager,2015-01-19 08:03:05.556036,9,Bachelor,5,9000.0,41,11,10,8,25,7,21,0,2.2
Engineering,Male,42,Manager,2020-04-19 08:03:05.556036,4,Bachelor,3,7800.0,51,43,13,2,0,18,79,2,4.1
IT,Other,49,Manager,2022-02-07 08:03:05.556036,2,High School,1,6600.0,55,43,1,3,100,7,98,1,4.01
IT,Female,51,Manager,2021-01-25 08:03:05.556036,3,Bachelor,3,7800.0,47,23,28,10,50,4,57,0,2.66
Operations,Male,53,Manager,2015-11-22 08:03:05.556036,8,High School,3,7800.0,53,28,18,14,75,9,69,2,2.29
IT,Male,39,Manager,2022-08-30 08:03:05.556036,2,Bachelor,4,8400.0,52,46,1,1,75,19,23,2,1.43
Legal,Male,26,Manager,2016-12-01 08:03:05.556036,7,Bachelor,4,8400.0,54,43,8,5,25,14,82,0,3.82
Legal,Male,52,Manager,2023-04-09 08:03:05.556036,1,Bachelor,2,7200.0,36,29,16,2,75,12,75,1,2.16
Engineering,Male,45,Manager,2018-08-11 08:03:05.556036,6,PhD,5,9000.0,31,35,9,3,75,12,3,1,2.17
Sales,Male,23,Manager,2016-04-20 08:03:05.556036,8,Master,1,6600.0,36,46,23,13,0,8,38,1,2.73
Operations,Male,50,Manager,2019-05-15 08:03:05.556036,5,Bachelor,5,9000.0,58,24,20,1,0,15,94,1,1.36
Marketing,Female,44,Manager,2021-01-02 08:03:05.556036,3,Master,1,6600.0,31,28,15,11,25,8,78,0,4.77
Operations,Other,35,Manager,2018-12-24 08:03:05.556036,5,Bachelor,5,9000.0,49,4,23,12,0,2,17,2,3.39
IT,Female,45,Manager,2020-08-21 08:03:05.556036,4,Bachelor,2,7200.0,33,13,3,8,0,6,17,1,4.86
IT,Male,23,Manager,2016-10-24 08:03:05.556036,7,Bachelor,4,8400.0,54,21,7,8,0,19,52,2,3.88
Marketing,Female,33,Manager,2019-08-13 08:03:05.556036,5,Bachelor,3,7800.0,37,10,2,0,0,8,54,1,1.24
HR,Female,22,Manager,2019-09-05 08:03:05.556036,5,Master,5,9000.0,46,7,5,8,50,8,99,2,4.19
Legal,Female,42,Manager,2019-05-08 08:03:05.556036,5,Master,1,6600.0,52,15,4,12,25,12,71,1,2.76
Finance,Male,24,Manager,2019-10-16 08:03:05.556036,4,Bachelor,2,7200.0,52,2,18,12,50,1,48,2,1.21
Operations,Male,34,Manager,2023-11-24 08:03:05.556036,0,Master,3,7800.0,47,44,24,5,0,19,22,0,1.66
Operations,Male,55,Manager,2020-05-12 08:03:05.556036,4,High School,4,8400.0,60,37,20,4,100,12,50,2,2.32
Customer Support,Male,55,Manager,2022-06-04 08:03:05.556036,2,High School,5,9000.0,35,29,18,1,50,2,52,0,4.37
Sales,Female,50,Manager,2021-12-26 08:03:05.556036,2,PhD,5,9000.0,60,35,4,0,75,12,0,0,4.36
Customer Support,Female,41,Manager,2016-02-17 08:03:05.556036,8,Bachelor,1,6600.0,42,1,4,4,25,18,61,1,1.39
Sales,Female,23,Manager,2021-11-26 08:03:05.556036,2,High School,3,7800.0,53,14,9,3,100,13,68,1,4.91
HR,Female,55,Manager,2016-02-02 08:03:05.556036,8,Bachelor,4,8400.0,42,11,24,3,0,15,19,2,4.8
Engineering,Female,43,Manager,2018-09-09 08:03:05.556036,5,Bachelor,5,9000.0,43,42,25,2,25,7,85,2,2.62
Customer Support,Male,53,Manager,2017-01-14 08:03:05.556036,7,High School,2,7200.0,41,39,22,0,75,12,96,0,1.58
Customer Support,Female,42,Manager,2021-10-15 08:03:05.556036,2,Master,4,8400.0,56,7,19,1,75,3,84,2,4.79
Sales,Male,36,Manager,2016-09-12 08:03:05.556036,7,High School,1,6600.0,43,36,17,0,25,6,30,2,4.21
Legal,Male,36,Manager,2024-01-04 08:03:05.556036,0,Bachelor,5,9000.0,53,30,1,8,75,16,29,1,2.38
IT,Male,23,Manager,2022-01-15 08:03:05.556036,2,Bachelor,1,6600.0,56,37,23,12,75,7,6,1,3.36
Finance,Male,49,Manager,2021-09-15 08:03:05.556036,2,PhD,5,9000.0,35,44,19,11,75,5,24,1,4.96
Customer Support,Male,27,Manager,2022-01-28 08:03:05.556036,2,Bachelor,1,6600.0,50,4,29,0,75,16,47,1,3.96
HR,Male,46,Manager,2019-02-04 08:03:05.556036,5,Bachelor,1,6600.0,46,24,29,6,50,12,80,2,2.18
IT,Female,41,Manager,2015-08-01 08:03:05.556036,9,Bachelor,2,7200.0,37,5,8,13,75,8,35,0,2.33
Legal,Male,37,Manager,2023-05-29 08:03:05.556036,1,Bachelor,4,8400.0,56,13,28,10,0,13,97,0,3.65
Marketing,Female,37,Manager,2015-08-09 08:03:05.556036,9,PhD,3,7800.0,36,39,29,14,50,15,52,0,4.1
HR,Male,41,Manager,2024-05-21 08:03:05.556036,0,High School,2,7200.0,58,27,29,14,100,9,0,2,1.9
Operations,Male,40,Manager,2020-05-22 08:03:05.556036,4,PhD,2,7200.0,49,23,14,12,75,1,12,0,2.52
Operations,Male,22,Manager,2015-04-07 08:03:05.556036,9,High School,4,8400.0,35,31,10,3,100,6,4,2,2.85
HR,Other,29,Manager,2015-02-27 08:03:05.556036,9,High School,2,7200.0,47,31,3,6,25,14,25,1,2.36
Operations,Male,45,Manager,2023-09-08 08:03:05.556036,0,Bachelor,4,8400.0,49,34,17,10,100,11,25,0,1.55
Engineering,Male,22,Manager,2023-02-19 08:03:05.556036,1,Bachelor,3,7800.0,49,45,26,7,50,8,49,1,4.88
HR,Male,25,Manager,2023-05-09 08:03:05.556036,1,Master,3,7800.0,33,45,28,7,50,3,23,2,4.17
Sales,Female,58,Manager,2018-06-11 08:03:05.556036,6,Bachelor,5,9000.0,44,36,7,2,100,1,32,0,1.46
Finance,Female,53,Manager,2015-10-12 08:03:05.556036,8,Master,1,6600.0,30,34,21,5,50,2,36,2,2.23
Marketing,Female,43,Manager,2020-02-25 08:03:05.556036,4,Master,4,8400.0,33,43,3,13,0,19,75,2,3.9
Operations,Female,33,Manager,2023-02-09 08:03:05.556036,1,Bachelor,1,6600.0,43,38,17,0,50,11,76,2,4.91
Marketing,Female,40,Manager,2016-12-17 08:03:05.556036,7,High School,5,9000.0,39,49,22,2,75,17,66,1,1.7
HR,Male,54,Manager,2024-08-17 08:03:05.556036,0,High School,4,8400.0,54,13,26,2,25,5,96,1,3.05
Sales,Female,48,Manager,2022-03-16 08:03:05.556036,2,Master,2,7200.0,33,48,29,12,50,9,42,2,2.73
HR,Male,41,Manager,2019-05-27 08:03:05.556036,5,Bachelor,1,6600.0,31,43,16,13,100,11,36,2,2.06
HR,Female,31,Manager,2020-11-30 08:03:05.556036,3,High School,4,8400.0,56,12,26,5,0,16,43,1,2.44
Operations,Female,37,Manager,2024-05-15 08:03:05.556036,0,High School,1,6600.0,38,37,6,7,25,12,9,1,3.3
IT,Female,60,Manager,2020-04-29 08:03:05.556036,4,Bachelor,4,8400.0,43,14,5,8,50,10,58,1,2.04
Legal,Female,44,Manager,2016-01-02 08:03:05.556036,8,Bachelor,1,6600.0,57,30,14,7,100,2,68,1,3.38
IT,Female,57,Manager,2020-03-03 08:03:05.556036,4,Master,1,6600.0,49,25,20,8,50,16,46,1,4.73
Operations,Female,25,Manager,2016-07-02 08:03:05.556036,8,Bachelor,1,6600.0,34,36,20,9,100,15,27,2,3.87
Engineering,Female,28,Manager,2018-02-25 08:03:05.556036,6,High School,1,6600.0,34,23,18,11,25,6,73,2,3.12
Engineering,Female,23,Manager,2015-02-16 08:03:05.556036,9,Bachelor,2,7200.0,46,6,8,1,100,16,72,2,3.8
Sales,Male,53,Manager,2016-09-19 08:03:05.556036,7,High School,1,6600.0,53,24,1,11,100,3,96,1,4.58
Customer Support,Male,55,Manager,2018-02-07 08:03:05.556036,6,Bachelor,1,6600.0,48,35,23,13,50,12,22,2,2.63
Operations,Male,45,Manager,2023-10-22 08:03:05.556036,0,Bachelor,4,8400.0,60,30,18,9,50,4,79,2,3.11
Sales,Female,29,Manager,2017-05-16 08:03:05.556036,7,Master,3,7800.0,42,8,8,1,50,4,61,0,1.65
HR,Male,53,Manager,2022-05-13 08:03:05.556036,2,Bachelor,5,9000.0,33,14,0,13,0,2,78,0,1.98
Operations,Female,58,Manager,2015-07-06 08:03:05.556036,9,Bachelor,4,8400.0,41,39,13,4,75,16,60,0,3.17
Customer Support,Female,22,Manager,2018-11-05 08:03:05.556036,5,High School,4,8400.0,52,31,0,4,75,4,54,2,2.76
Marketing,Female,57,Manager,2024-02-17 08:03:05.556036,0,Bachelor,5,9000.0,36,46,7,13,75,5,42,1,4.93
Sales,Female,49,Manager,2020-09-21 08:03:05.556036,3,High School,5,9000.0,30,16,5,11,75,19,63,2,1.28
IT,Female,45,Manager,2017-05-16 08:03:05.556036,7,Bachelor,4,8400.0,46,6,3,14,100,16,54,2,3.16
Operations,Female,22,Manager,2017-07-18 08:03:05.556036,7,Bachelor,2,7200.0,43,8,10,0,0,19,52,0,4.09
Customer Support,Male,46,Manager,2022-10-26 08:03:05.556036,1,Bachelor,1,6600.0,37,17,24,14,100,18,93,0,2.85
Sales,Male,35,Manager,2018-03-05 08:03:05.556036,6,Bachelor,5,9000.0,32,6,7,12,50,13,72,2,3.01
Sales,Female,40,Manager,2022-08-31 08:03:05.556036,2,Bachelor,1,6600.0,53,25,4,2,50,2,72,1,4.45
Customer Support,Female,47,Manager,2015-01-26 08:03:05.556036,9,Bachelor,5,9000.0,48,11,19,14,75,18,60,2,1.84
Marketing,Male,32,Manager,2023-09-10 08:03:05.556036,0,Bachelor,3,7800.0,59,22,12,1,25,16,52,0,3.67
Sales,Male,51,Manager,2023-09-30 08:03:05.556036,0,Bachelor,3,7800.0,44,44,7,6,75,9,70,0,1.88
Engineering,Male,33,Manager,2018-08-15 08:03:05.556036,6,Bachelor,5,9000.0,33,11,21,4,25,19,61,0,4.16
HR,Female,58,Manager,2015-09-03 08:03:05.556036,9,Bachelor,4,8400.0,38,33,27,2,75,3,40,2,2.56
Legal,Male,44,Manager,2022-10-06 08:03:05.556036,1,High School,5,9000.0,30,21,18,0,100,13,69,0,1.23
Customer Support,Male,49,Manager,2017-03-10 08:03:05.556036,7,Bachelor,2,7200.0,47,31,25,0,0,4,91,1,4.68
Marketing,Male,48,Manager,2016-12-13 08:03:05.556036,7,High School,1,6600.0,35,47,4,1,25,3,94,0,4.08
IT,Female,34,Manager,2024-01-24 08:03:05.556036,0,High School,1,6600.0,50,34,6,13,25,18,69,0,1.83
Operations,Female,38,Manager,2017-12-23 08:03:05.556036,6,High School,1,6600.0,54,14,27,7,100,16,35,0,3.45
IT,Female,55,Manager,2023-12-26 08:03:05.556036,0,Bachelor,5,9000.0,30,39,16,11,50,14,64,1,2.47
Operations,Female,58,Manager,2016-03-12 08:03:05.556036,8,Bachelor,2,7200.0,43,31,23,13,75,13,31,2,3.52
HR,Female,39,Manager,2017-06-26 08:03:05.556036,7,Bachelor,4,8400.0,32,21,22,8,0,1,83,0,4.56
Engineering,Male,59,Manager,2022-09-11 08:03:05.556036,1,High School,1,6600.0,53,41,14,5,0,18,31,0,2.08
Customer Support,Male,29,Manager,2023-04-15 08:03:05.556036,1,Master,5,9000.0,54,34,0,6,100,18,12,2,3.26
Legal,Female,60,Manager,2020-02-17 08:03:05.556036,4,High School,5,9000.0,54,23,26,7,25,8,78,1,1.46
Engineering,Female,52,Manager,2016-12-12 08:03:05.556036,7,Bachelor,1,6600.0,52,48,24,3,0,3,80,1,2.88
Engineering,Other,29,Manager,2020-08-25 08:03:05.556036,4,Bachelor,2,7200.0,47,34,3,2,0,6,29,1,3.88
Operations,Male,40,Manager,2023-07-07 08:03:05.556036,1,Bachelor,5,9000.0,56,48,21,1,50,5,61,1,3.17
IT,Female,55,Manager,2024-06-15 08:03:05.556036,0,Bachelor,2,7200.0,56,12,15,9,100,4,32,0,3.18
Customer Support,Female,42,Manager,2018-07-07 08:03:05.556036,6,Master,2,7200.0,40,43,17,1,100,18,2,1,2.42
HR,Male,43,Manager,2021-07-19 08:03:05.556036,3,High School,3,7800.0,32,30,20,14,100,8,26,1,4.75
Sales,Male,31,Manager,2024-01-31 08:03:05.556036,0,Master,3,7800.0,58,20,0,7,0,5,11,1,4.74
Customer Support,Female,49,Manager,2016-01-29 08:03:05.556036,8,Master,5,9000.0,40,47,8,3,100,19,87,0,3.61
Sales,Other,59,Manager,2014-11-03 08:03:05.556036,9,High School,4,8400.0,30,5,1,4,0,8,95,0,3.85
Marketing,Female,57,Manager,2016-11-11 08:03:05.556036,7,Bachelor,1,6600.0,43,38,13,8,50,8,22,1,1.71
HR,Female,43,Manager,2017-11-24 08:03:05.556036,6,High School,5,9000.0,44,30,18,4,0,7,95,1,4.98
Finance,Male,33,Manager,2017-03-20 08:03:05.556036,7,High School,1,6600.0,52,35,28,1,0,13,90,1,4.33
Customer Support,Other,28,Manager,2023-12-12 08:03:05.556036,0,High School,1,6600.0,42,13,6,6,50,4,93,2,2.3
Marketing,Male,22,Manager,2020-05-17 08:03:05.556036,4,Bachelor,4,8400.0,32,26,29,2,75,6,70,1,4.04
HR,Female,50,Manager,2021-11-12 08:03:05.556036,2,Bachelor,1,6600.0,52,20,18,7,100,6,7,1,1.6
Operations,Female,29,Manager,2017-10-05 08:03:05.556036,6,High School,3,7800.0,30,3,6,3,100,18,70,0,3.79
Customer Support,Male,57,Manager,2017-05-14 08:03:05.556036,7,PhD,4,8400.0,59,35,14,3,75,14,44,0,2.06
Marketing,Male,34,Manager,2019-02-18 08:03:05.556036,5,High School,5,9000.0,37,11,28,9,25,1,95,2,2.08
Finance,Male,41,Manager,2019-05-25 08:03:05.556036,5,High School,1,6600.0,54,33,19,3,25,17,61,2,4.83
Engineering,Male,54,Manager,2021-07-24 08:03:05.556036,3,High School,1,6600.0,31,8,25,4,100,18,82,1,2.7
Marketing,Female,50,Manager,2019-04-13 08:03:05.556036,5,PhD,4,8400.0,47,37,16,14,0,5,28,2,3.67
Legal,Female,56,Manager,2018-09-16 08:03:05.556036,5,High School,3,7800.0,57,47,6,3,100,4,45,0,1.36
Sales,Male,42,Manager,2014-10-19 08:03:05.556036,9,Master,5,9000.0,51,10,23,14,50,1,66,1,4.1
Finance,Male,29,Manager,2024-04-29 08:03:05.556036,0,Bachelor,2,7200.0,55,32,2,2,25,2,11,2,1.91
Sales,Female,37,Manager,2015-07-27 08:03:05.556036,9,Bachelor,2,7200.0,49,7,10,12,50,4,76,1,3.57
Engineering,Other,51,Manager,2014-11-04 08:03:05.556036,9,Bachelor,3,7800.0,34,6,12,0,0,4,10,0,2.78
Customer Support,Female,44,Manager,2020-01-21 08:03:05.556036,4,High School,1,6600.0,54,43,9,4,75,5,1,2,4.77
HR,Male,32,Manager,2015-12-13 08:03:05.556036,8,High School,3,7800.0,50,13,19,14,25,15,62,1,1.58
IT,Female,22,Manager,2015-07-03 08:03:05.556036,9,Bachelor,2,7200.0,49,49,6,5,50,18,19,0,4.64
Finance,Male,59,Manager,2018-08-13 08:03:05.556036,6,High School,1,6600.0,30,14,16,4,50,14,37,2,2.25
Legal,Female,49,Manager,2018-03-02 08:03:05.556036,6,Bachelor,1,6600.0,57,6,12,6,0,5,18,1,4.88
Engineering,Other,47,Manager,2018-02-14 08:03:05.556036,6,Bachelor,3,7800.0,58,27,7,4,75,6,60,2,1.45
Legal,Female,36,Manager,2017-08-04 08:03:05.556036,7,Bachelor,3,7800.0,58,1,0,14,25,5,89,2,3.24
IT,Male,23,Manager,2022-04-18 08:03:05.556036,2,Bachelor,2,7200.0,59,19,14,11,25,9,19,0,1.61
Legal,Female,50,Manager,2021-08-15 08:03:05.556036,3,High School,2,7200.0,32,4,15,2,25,3,92,0,3.94
Legal,Female,22,Manager,2018-09-22 08:03:05.556036,5,PhD,3,7800.0,35,46,4,1,50,3,50,1,2.2
HR,Female,51,Manager,2019-04-01 08:03:05.556036,5,Bachelor,1,6600.0,36,16,14,0,50,9,69,1,3.19
IT,Male,23,Manager,2022-11-16 08:03:05.556036,1,Bachelor,4,8400.0,56,3,25,7,75,18,17,0,4.51
Customer Support,Female,27,Manager,2024-08-18 08:03:05.556036,0,PhD,2,7200.0,43,6,10,6,0,13,32,2,1.81
Finance,Male,30,Manager,2015-09-02 08:03:05.556036,9,PhD,2,7200.0,42,39,26,4,75,6,40,2,1.28
Operations,Female,46,Manager,2024-06-03 08:03:05.556036,0,High School,4,8400.0,59,10,10,12,25,18,90,2,3.19
Customer Support,Female,31,Manager,2019-04-01 08:03:05.556036,5,Bachelor,2,7200.0,50,14,26,14,25,5,36,2,2.22
IT,Male,57,Manager,2023-03-30 08:03:05.556036,1,Bachelor,2,7200.0,31,49,9,11,75,10,14,0,2.34
Marketing,Male,50,Manager,2020-06-25 08:03:05.556036,4,Bachelor,1,6600.0,59,4,28,8,25,17,99,2,4.11
Legal,Female,52,Manager,2017-09-11 08:03:05.556036,6,Bachelor,5,9000.0,44,3,2,10,50,3,91,1,3.44
Finance,Female,52,Manager,2024-03-31 08:03:05.556036,0,Bachelor,5,9000.0,40,43,28,4,100,13,94,0,2.23
Operations,Female,37,Manager,2015-04-07 08:03:05.556036,9,Bachelor,5,9000.0,43,38,2,4,50,19,21,1,4.76
Marketing,Male,49,Manager,2021-04-05 08:03:05.556036,3,Bachelor,3,7800.0,34,28,8,6,100,13,43,0,3.5
IT,Female,60,Manager,2016-01-20 08:03:05.556036,8,Bachelor,3,7800.0,53,26,17,5,50,8,15,1,4.59
Sales,Male,50,Manager,2022-10-01 08:03:05.556036,1,High School,5,9000.0,48,24,2,12,75,11,44,2,1.39
Legal,Female,26,Manager,2022-08-29 08:03:05.556036,2,Master,3,7800.0,56,5,16,10,100,18,75,1,1.8
Customer Support,Female,33,Manager,2022-09-22 08:03:05.556036,1,Bachelor,2,7200.0,31,33,22,7,50,14,94,2,1.74
Legal,Female,38,Manager,2016-07-05 08:03:05.556036,8,Master,2,7200.0,32,19,21,10,0,3,39,0,1.24
Finance,Female,28,Manager,2021-06-12 08:03:05.556036,3,Bachelor,1,6600.0,36,11,22,14,100,11,59,2,3.12
Customer Support,Female,51,Manager,2016-08-01 08:03:05.556036,8,Master,2,7200.0,58,33,3,5,0,3,42,1,2.62
Operations,Female,60,Manager,2017-01-05 08:03:05.556036,7,Bachelor,1,6600.0,37,35,20,9,25,9,69,2,2.96
Legal,Female,31,Manager,2015-09-08 08:03:05.556036,8,Bachelor,3,7800.0,38,46,11,9,50,7,30,0,3.44
IT,Female,54,Manager,2020-08-08 08:03:05.556036,4,High School,1,6600.0,37,0,20,14,75,6,31,1,2.85
IT,Female,47,Manager,2016-10-21 08:03:05.556036,7,Master,5,9000.0,60,28,9,6,25,8,25,1,4.93
Legal,Female,58,Manager,2019-04-06 08:03:05.556036,5,Bachelor,3,7800.0,39,37,4,14,50,1,15,0,5.0
Marketing,Male,42,Manager,2015-06-03 08:03:05.556036,9,Bachelor,5,9000.0,31,47,26,8,75,14,9,2,3.86
Marketing,Female,26,Manager,2016-09-19 08:03:05.556036,7,Master,1,6600.0,58,44,15,2,75,10,1,2,3.56
Engineering,Male,35,Manager,2022-10-08 08:03:05.556036,1,Master,2,7200.0,32,44,23,3,100,10,14,0,2.68
Legal,Male,22,Manager,2017-01-15 08:03:05.556036,7,PhD,1,6600.0,34,29,11,8,0,18,4,2,4.94
Sales,Female,39,Manager,2018-11-29 08:03:05.556036,5,Master,1,6600.0,41,45,26,1,75,13,27,1,2.36
IT,Male,45,Manager,2016-12-17 08:03:05.556036,7,High School,3,7800.0,56,33,3,9,75,8,40,0,4.35
Legal,Male,51,Manager,2019-02-26 08:03:05.556036,5,Bachelor,4,8400.0,34,7,6,1,25,8,48,0,4.67
IT,Male,50,Manager,2016-04-06 08:03:05.556036,8,Bachelor,4,8400.0,32,34,17,11,0,4,33,1,4.46
Finance,Female,43,Manager,2015-09-09 08:03:05.556036,8,Bachelor,4,8400.0,51,8,25,9,25,13,81,2,2.82
Customer Support,Male,56,Manager,2023-01-19 08:03:05.556036,1,High School,5,9000.0,49,32,26,0,50,16,11,2,2.56
Sales,Male,38,Manager,2020-12-07 08:03:05.556036,3,Master,4,8400.0,34,11,3,4,50,5,95,0,3.7
Marketing,Female,51,Manager,2017-06-04 08:03:05.556036,7,High School,1,6600.0,32,39,12,8,0,16,13,1,3.43
IT,Male,36,Manager,2014-09-15 08:03:05.556036,9,High School,4,8400.0,41,25,2,2,100,2,15,0,1.44
Finance,Female,24,Manager,2022-08-05 08:03:05.556036,2,High School,4,8400.0,59,18,21,4,100,15,24,1,4.91
Customer Support,Female,29,Manager,2017-06-23 08:03:05.556036,7,High School,4,8400.0,35,10,0,5,100,16,55,0,1.98
Legal,Female,54,Manager,2020-09-28 08:03:05.556036,3,Bachelor,5,9000.0,33,36,29,11,100,4,31,1,2.56
IT,Female,22,Manager,2018-12-09 08:03:05.556036,5,Bachelor,2,7200.0,44,1,3,11,75,13,56,2,1.12
Customer Support,Female,34,Manager,2024-05-15 08:03:05.556036,0,High School,1,6600.0,46,16,22,11,75,4,18,1,2.98
Finance,Male,38,Manager,2015-09-23 08:03:05.556036,8,Bachelor,3,7800.0,48,33,1,3,50,9,80,2,4.17
IT,Male,48,Manager,2018-04-20 08:03:05.556036,6,High School,1,6600.0,35,35,7,3,75,12,5,2,2.05
IT,Male,56,Manager,2021-03-26 08:03:05.556036,3,Bachelor,3,7800.0,46,25,6,8,0,4,99,2,4.41
IT,Male,42,Manager,2015-10-10 08:03:05.556036,8,High School,2,7200.0,57,14,0,5,25,16,95,0,1.91
IT,Male,37,Manager,2019-11-29 08:03:05.556036,4,Bachelor,4,8400.0,36,46,2,0,50,16,66,1,1.0
Sales,Female,37,Manager,2016-09-16 08:03:05.556036,7,Bachelor,4,8400.0,40,24,15,2,75,5,52,2,4.25
Finance,Male,53,Manager,2023-10-07 08:03:05.556036,0,Bachelor,5,9000.0,44,29,5,3,0,17,67,2,2.0
HR,Male,40,Manager,2021-01-26 08:03:05.556036,3,Master,3,7800.0,44,41,15,1,0,11,53,1,4.12
Finance,Female,43,Manager,2021-02-05 08:03:05.556036,3,High School,2,7200.0,42,31,0,13,50,15,72,2,3.18
Sales,Male,28,Manager,2018-08-28 08:03:05.556036,6,Bachelor,3,7800.0,30,34,14,6,100,19,60,2,2.29
Sales,Male,22,Manager,2019-03-25 08:03:05.556036,5,Bachelor,2,7200.0,37,10,21,13,0,7,42,0,4.41
Marketing,Female,56,Manager,2022-03-27 08:03:05.556036,2,Bachelor,5,9000.0,31,46,7,4,50,1,13,1,1.24
Finance,Male,25,Manager,2022-08-30 08:03:05.556036,2,Bachelor,5,9000.0,59,9,17,3,0,9,97,2,3.15
Sales,Female,49,Manager,2021-10-17 08:03:05.556036,2,Bachelor,1,6600.0,34,45,15,6,0,18,10,2,4.8
Legal,Male,32,Manager,2020-10-24 08:03:05.556036,3,High School,5,9000.0,55,21,13,3,100,1,53,0,3.93
HR,Female,34,Manager,2023-07-20 08:03:05.556036,1,Bachelor,4,8400.0,47,1,3,11,0,16,39,2,1.62
HR,Male,52,Manager,2023-03-28 08:03:05.556036,1,Bachelor,3,7800.0,55,18,20,11,50,9,71,1,4.99
Marketing,Female,38,Manager,2018-10-20 08:03:05.556036,5,Bachelor,3,7800.0,33,15,27,5,50,6,87,1,3.07
Operations,Female,28,Manager,2017-04-18 08:03:05.556036,7,Bachelor,2,7200.0,49,47,12,0,0,10,24,2,2.19
Marketing,Female,40,Manager,2016-12-27 08:03:05.556036,7,Bachelor,5,9000.0,48,17,28,5,25,14,6,1,2.7
Customer Support,Male,55,Manager,2017-02-22 08:03:05.556036,7,Bachelor,4,8400.0,30,13,12,6,25,5,53,2,4.67
IT,Female,41,Manager,2024-06-07 08:03:05.556036,0,Master,5,9000.0,49,17,9,1,75,14,73,1,2.44
Customer Support,Female,47,Manager,2018-08-09 08:03:05.556036,6,Bachelor,2,7200.0,57,27,9,11,0,13,47,1,1.42
IT,Female,59,Manager,2018-05-06 08:03:05.556036,6,PhD,5,9000.0,48,33,4,14,25,13,52,2,3.31
Legal,Male,41,Manager,2015-03-15 08:03:05.556036,9,Bachelor,5,9000.0,51,38,20,6,0,11,70,1,1.46
Sales,Female,44,Manager,2020-04-14 08:03:05.556036,4,Master,2,7200.0,37,35,20,5,100,1,42,0,3.11
HR,Male,23,Manager,2016-04-04 08:03:05.556036,8,Bachelor,5,9000.0,32,4,9,6,0,14,18,2,1.04
Marketing,Female,25,Manager,2016-11-05 08:03:05.556036,7,Bachelor,2,7200.0,32,6,5,13,75,10,33,2,4.1
Operations,Male,49,Manager,2017-09-12 08:03:05.556036,6,High School,1,6600.0,38,9,12,6,50,14,97,2,1.64
